token,label
ninna,N
nenu,PRON
vesina,V
tweet,V
ki,ADP
rpl,V
ledu,V
Nizam,N
nunchi,N
n,CONJ
fans,N
lera,V
asalu,N
:-D,INTJ
,
@ncbn,X
manam,PART
sakshi,N
paper,N
meeda,X
legal,ADJ
ga,N
enduku,N
vellakudadu,N
?,PUNC
asalu,X
vatiki,X
manam,N
respond,V
avvakunte,ADV
better,ADJ
,
@steja502970,X
Adi,N
ne,N
number,N
emo,ADJ
Eros,N
vallu,X
release,N
chesaru,N
ah,PART
deal,N
evariki,N
telidu,N
.,PUNC
Its,N
for,ADP
65cr,N
@rajakotha8,X
@anoop59884552,X
@AndhraBoxOffice,X
,
Jagan,N
get,V
ready,ADJ
..,PUNC
u,PRON
bitch,N
,
Dheena**a,DET
emanna,X
comedy,N
ah,PART
asalu,X
https://,X
twitter.com/htTweets/statu,X
s/705971125507923970,X
,
Review,N
pettalsndi,N
bro,N
...,PUNC
story,N
aa,X
pettesav,X
...,PUNC
anyways,PART
tarak,N
Rock,N
chesinanduku,N
santhosam,N
..,PUNC
#Maheshfan,X
,
@Sudheer_tweets,X
true,ADJ
bro,N
horrible,ADJ
asalu,N
@annayyaabhimani,X
@kostha_bidda,X
,
Idhi,N
meeru,N
vijay,N
fans,N
ni,X
troll,N
cheselanti,N
undhi,N
!!,PUNC
Coz,ADP
they,PRON
are,V
the,DET
one,X
to,ADP
find,V
these,DET
cities,N
where,ADV
jilla,N
is,V
running,V
house,N
full,ADJ
and,CONJ
has,V
made,V
300,PUNC
croes,N
dawww,PART
,
Mother,N
Teresa,N
birth,N
place,N
ekkado,X
kuda,X
telidu,X
mana,X
lady,N
MLA's,N
ki,X
,
need,V
hd,ADJ
pic,N
bhayyaa,N
..,PUNC
:-D,INTJ
B-),INTJ
,
@RC_Devotees,X
nuv,PART
Eppudu,N
aa,N
Copy+,N
Paste,V
tweet,V
nduku,N
vestavu,N
.,PUNC
@sardaarofficial,X
@ThisIsDSP,X
,
eeee,PART
Buttler,N
gadu,V
Available,ADJ
untado,N
ledo,N
telidu,N
adee,N
minus,ADP
,
@MadhuriS11,X
Burra,X
takkuva,X
dialogue,N
adhi,X
....,PUNC
Movie,N
chusaaraa,X
...,PUNC
asalu,X
enti,X
aa,X
stupid,V
concept,N
???,PUNC
,
@RaoKavitha,X
many,ADJ
more,ADV
happy,ADJ
returns,N
of,ADP
the,DET
day,N
akka,N
sai,X
baba,X
blessings,N
tho,ADP
eppudu,ADV
happy,ADJ
ga,N
vundalani,N
korukuntunanu,N
,
@bkrsatish,X
sathenna,PART
we,PRON
want,V
exclusive,ADJ
news,N
..,PUNC
Audio,N
eppudu,X
ekkada,X
?,PUNC
Mahasivartri,N
ki,X
posters,N
emaina,X
?,PUNC
@bphaneendra,X
,
"""",PUNC
Sir,N
@PawanKalyan,X
ji,X
"""""",PUNC
#SardarGabbarSingh,X
eppudu,DET
release,N
aavtundi,N
?,PUNC
"""""""",PUNC
,
Kewww,N
asalu,N
https://,X
twitter.com/Vizagpowerstar,X
/status/708660070553354240,N
,
Mee,PRON
jaathi,N
ni,PRON
thenga,X
...,PUNC
Okkadu,PUNC
aina,PRON
crct,N
fan,N
unnada,ADP
ra,X
??,PUNC
asalu,N
meeru,PRON
Coverdisc,N
veyyaleni,V
mve,V
okkati,PUNC
aina,N
umda,V
ra,X
...,PUNC
jeevitantam,N
Cover,N
discs,N
eh,PART
,
2)tamanna's,X
natural,ADJ
action,N
,
@sharrath_marar,X
thanks,N
sir,N
love,V
u,PRON
annaya,V
@PawanKalyan,X
making,V
video,N
super,ADV
asalu,X
#SardaarkoSalaam,X
,
Haha,PART
..,PUNC
super,ADV
same,ADJ
feeling,V
naaku,X
kuda,X
...,PUNC
https://,X
twitter.com/Vizagpowerstar,X
/status/708125538708131840,N
,
@prashantbme,X
Lungi,N
Episodes,N
Shoot,V
Chesaru,N
:),PUNC
but,CONJ
aa,DET
poster,N
anedi,N
telidu,N
,
->,PUNC
Opening,V
scenes,N
of,ADP
Raju,N
Bhai,N
",",PUNC
Interval,N
Bang,N
&,PUNC
climax,N
,
Ba,X
Raju,N
Colls,N
ni,N
mahesh,N
fans,N
serious,ADJ
ga,X
Teskokande,N
avi,X
Fake,ADJ
30,PUNC
cr,N
Ekkadnunche,X
vastunde,X
Biscuit,N
kapote,X
,
balayya,N
love,V
u,N
,
"""",PUNC
Mata,N
samavwsalaku,N
AP,N
lo,ADP
eppudu,N
demand,N
.,PUNC
God,N
Anil,N
Bible,N
amma,N
"""""",PUNC
Xmas,N
vallu,PRON
meeting,V
lu,ADP
chudandi,V
..,PUNC
March,N
6,PUNC
kuda,N
jaffa,ADJ
galla,PRON
meeting,N
kuda,X
anthey,PRON
"""""""",PUNC
,
Meku,PRON
remake,V
cinemalu,N
teyali,V
"""",PUNC
,
@SunilKubrick,X
@kasimsignin,X
@MAHESH_MANIA007,X
mani,N
mahesh,N
ni,N
eppudu,N
disappoint,V
cheyyaledu,X
...,PUNC
12,PUNC
films,N
in,ADP
combination,N
,
bro,N
!,PUNC
okkasari,X
aa,X
frustrated,ADJ
fan,N
peru,N
chepthava,N
...?,PUNC
,
Hahaha,PART
I,PRON
know,V
that,DET
pain,N
bro,N
;-),PUNC
,
"""",PUNC
1.72,PUNC
lack,N
crores,N
ki,N
ganu,X
already,ADV
disburs,V
chesina,X
"""35,000""",PUNC
crs,N
ki,N
utilisation,N
certificates,N
submit,V
chupinchaleda,X
?,PUNC
Asalu,X
yem,X
jaruguthondi,X
?,PUNC
"""",PUNC
,
Story,N
em,PRON
ledu,V
,
"""",PUNC
Sent,V
in,ADP
by,ADP
a,DET
frustrated,ADJ
fan,N
:,PUNC
,
@shasha1495,X
@kraaaanthi143,X
@steja502970,X
haha,PART
100th,ADJ
day,N
mahesh,N
movies,N
ki,X
cinema,N
eppudu,X
veyaledhu,X
only,ADJ
songs,N
idhi,X
epati,X
nuncho,X
jaruguthundhi,X
,
point,N
no,DET
2-,PUNC
ee,PRON
page,N
tarak,N
fans,N
oh,PART
",",PUNC
mega,ADJ
fans,N
oh,PART
inka,PART
ye,DET
fans,N
nadapadam,V
ledhu,V
...,PUNC
andaru,ADV
sensible,ADJ
tollywood,N
fans,N
kalisi,V
run,V
chesthunna,V
page,N
:P,INTJ
,
avg,N
mve,N
bro,N
",,",PUNC
desent,V
ga,N
undi,N
:),PUNC
,
Akhira,N
",",PUNC
Aayan,PART
and,CONJ
Abhay,N
Ram,N
:D,INTJ
"""",PUNC
,
1st,ADJ
class,N
lo,ADP
unnappudu,ADJ
mukku,X
cheedukunte,X
tuduchukotam,X
telidu,X
kaani,X
fan,N
avvadam,ADP
telusu,X
!,PUNC
witness,N
the,DET
pillathanam,X
.,PUNC
pic.twitter.com/nPxxuk2owz,X
,
@prince_abhimani,X
@deepu4mb,X
crct,N
fig,N
naaku,PRON
kuda,N
telidu,V
bro,N
.,PUNC
senior,ADJ
fans,N
ke,V
teliyali,V
.,PUNC
sbdb,X
lo,ADP
prasad,N
babu,N
figs,N
avi,PRON
,
ivanni,PRON
new,ADJ
concept,N
kaada,PRON
?,PUNC
"""",PUNC
,
negative,ADJ
reviews,N
vostunnay,N
..,PUNC
#I,X
,
Masssss,N
movie,N
baagundi,N
critics,N
rating,V
3,PUNC
undi,N
,
First,X
release,N
eh,PART
silarkku,PART
..,PUNC
sila,X
padanga,X
housefull,N
aaga,X
naaku,X
thallum,X
..,PUNC
edhula,X
re,N
release,N
spl,N
show,N
10,PUNC
row,N
full,ADJ
ahnaale,N
periya,N
vishiyam,N
,
Asalu,N
music,N
director,N
anevadu,N
eemem,N
chesthu,N
untaadu,N
?,PUNC
Let's,N
catch,V
@Iamkalyankoduri,X
garu,N
defining,V
what,PRON
he,PRON
does,V
as,ADP
a,DET
composer,N
.,PUNC
#RadioMirchi,X
,
Troll,N
Tollywood,N
ur,DET
posts,N
r,ADP
servin,V
as,ADP
a,DET
stress,N
breakers,N
4,PUNC
me,PRON
in,ADP
ma,PRON
ofc,N
...,PUNC
great,ADJ
work,V
admin,N
..!!,PUNC
,
Hahahha,PART
@ethnofest9,X
super,ADV
edit,V
asalu,X
..,PUNC
@PawanKalyan,X
katamarayuda,N
mashup,N
https://,X
twitter.com/ethnofest9/sta,X
tus/704140276516847617,X
,
"""",PUNC
thammudu,N
"""""",PUNC
gudumba,N
shankar,N
movie,N
directors,N
unnaro,V
poyaro,N
kuda,X
evariki,X
telidu,X
ilantivi,X
common,N
kalyan,N
babu,N
career,N
lo,ADP
li8,N
tiskondi,N
hit,V
kodtam,N
"""""""",PUNC
,
@akhil10193,X
yeah,PART
..,PUNC
horrible,ADJ
asalu,N
..,PUNC
,
@chinmaykrvd,X
3lakhs,V
for,ADP
vizag,N
metro,N
.,PUNC
nitiaayogi,X
report,N
asalu,N
ekkada,N
undhi,X
...,PUNC
at,ADP
least,ADJ
we,PRON
need,V
to,ADP
look,V
into,ADP
it,PRON
,
ee,N
3,PUNC
songs,N
diffrent,ADJ
tunes,N
bhayya,X
...,PUNC
,
TL,N
lo,ADP
Mahesh,N
Fans,N
nd,CONJ
Prabhas,N
Fans,N
pithre,V
Veshaluuuu,N
baboiii,PART
.....,PUNC
E,X
pebbi,X
Gaadini,PRON
Chustunteney,V
chiraaku,N
naaku,PRON
Yuck,PART
Thu,PART
...,PUNC
,
@roopak999,X
indulo,PART
oo,PART
song,N
baaavuntaadi,X
..,PUNC
Shortfilm,N
la,N
anipininchale,X
asalu,X
except,V
that,DET
climax,N
rushing,V
,
Chala,N
promote,V
chesav,N
bro,N
..,PUNC
hope,V
prati,N
movie,N
ki,X
ila,X
cheyyalani,X
korukuntunna,X
..,PUNC
all,DET
the,DET
best,ADJ
to,ADP
srimantudu,N
....,PUNC
#Tarak_fan,X
,
"""",PUNC
@iam_prakky,X
57k,X
na,ADP
super,ADV
Asalu,X
ee,X
roju,N
match,N
pettukoni,X
kuda,X
""".,""",PUNC
"""",PUNC
,
hahahahahah,PART
started,V
...,PUNC
antis,V
me,PRON
adupu,ADV
teaser,N
ke,N
started,V
aaa,DET
kikiki,PART
lolzzz,PART
....,PUNC
edavandiii,V
me,PRON
istammmm,PART
,
@vennelakishore,X
n,CONJ
Dnt,V
noe,V
wether,V
da,DET
rest,N
of,ADP
da,DET
cast,N
is,V
on,ADP
Twitter,N
or,CONJ
nt,ADV
bt,CONJ
big,ADJ
hug,N
2,PUNC
u,PRON
guys,N
frm,ADP
my,DET
side,N
.,PUNC
asalu,N
okalani,N
minchi,N
okaru,N
#kshanam,X
,
"""",PUNC
summer,N
movies,N
inside,ADP
infos,N
SARDAAR-,N
another,DET
cmgr,N
and,CONJ
gudumba,N
range,N
",",PUNC
OOPIRI-first,ADJ
50cr,N
for,ADP
nag,N
",",PUNC
nithin,N
",",PUNC
trivi-hit,V
",",PUNC
BHRAMOTSAVAM-,N
telidu,V
",",PUNC
FAN-bb,N
"""",PUNC
,
"""",PUNC
#Sarrainodu,X
New,ADJ
Stills,N
ey,V
time,N
lo,V
release,N
chestaru,N
cheppandi,N
",",PUNC
asalu,N
eeroju,V
night,N
Vijayawada,N
going,V
.,PUNC
"""",PUNC
,
bro,N
u,PRON
r,V
ri8,CONJ
evaduem,N
anukuna,X
gani,X
kumari,N
21f,N
is,V
one,X
of,ADP
the,DET
finest,ADJ
films,N
<3,PUNC
,
@movieezz,X
asalu,ADJ
TL,N
lo,ADP
nee,X
tarvathe,X
evaraina,X
..,PUNC
:D,INTJ
@abhishekreddyR,X
,
some,DET
may,V
lik,V
some,DET
may,V
not,ADV
...,PUNC
but,CONJ
still,ADJ
rangitharanga,ADV
is,V
awesome,ADJ
for,ADP
most,PRON
of,ADP
them,PRON
,
when,PRON
mahesh,N
takes,V
brahmi,N
--,PUNC
mahesh,N
fans,N
doesnt,V
agree,V
d,DET
secnd,N
hero,N
is,V
brahmi,N
and,CONJ
now,ADV
they,PRON
are,V
saying,V
that,ADP
brahmi,N
is,V
d,DET
hero,N
and,CONJ
brahmi,N
lekunda,N
okka,PUNC
cinema,N
kuda,X
chylera,X
ra,X
mi,X
mohalaki,N
...,PUNC
baabu,X
mundhu,X
tollywood,N
situation,N
chudandi,N
ra,X
nayana,X
..,PUNC
brahmi,N
lenidhe,V
cinema,N
ledhu,X
ippudu,X
...,PUNC
ddokudu,N
--,PUNC
brahmi,N
badshah,N
--,PUNC
brahmi,N
:3,PUNC
,
Nkp,N
&,PUNC
hope,ADP
sogade,N
also,ADV
:,PUNC
-,PUNC
,
Pasi,N
Vadu,N
Police,N
ayyadu,X
..,PUNC
VALTAIR,N
VASU,N
ane,DET
criminal,ADJ
daya,N
NI,N
hyd,N
nundi,N
vizag,N
ki,N
transfer,N
cheyinchukuntadu,N
for,ADP
upporting,V
his,DET
illegal,ADJ
activities,N
as,ADP
he,PRON
comes,V
to,ADP
know,V
that,PRON
tarak,N
is,V
the,DET
most,ADV
corrupted,V
police,N
...,PUNC
At,ADP
the,DET
same,ADJ
time,N
kajal,N
tho,ADV
love,V
lo,ADP
padatam,N
PR,N
ki,N
support,V
chestu,N
Untadu,N
..,PUNC
at,ADP
a,DET
point,N
of,ADP
time,N
ego,N
hurt,V
ayyi,DET
reverse,N
avtadu,N
and,CONJ
again,ADV
kalisipotaru,X
..,PUNC
Madhurima,N
enters,V
..,PUNC
Madhurima,N
enter,V
ayyaka,ADV
thana,X
valla,X
Tarak,N
corrupted,V
nundi,N
dedicated,V
police,N
ga,X
ela,X
maradu,X
anede,X
kadha,X
..,PUNC
,
Movie,N
pi,N
chala,V
hopes,V
pettukoni,V
vell,N
frnds,N
...,PUNC
but,CONJ
movie,N
chala,ADJ
disapoint,V
chesindi,V
.,PUNC
,
"""",PUNC
Rakshasudu,N
..,PUNC
different,ADJ
concept,N
ki,X
2.75,PUNC
,
Ohh,PART
yeaahhhhh,PART
lapit,X
naaku,X
evvu,X
...,PUNC
CardoCarmen,N
SafeAndSound,N
,
"""",PUNC
@sreeramtej,X
@dilittantee,X
@Mega_Chiru,X
real,ADJ
facts,N
eppudu,X
bayatiki,X
raavu,X
""",""",PUNC
can't,V
tell,V
whether,ADP
NTR/CBN,N
ryt,PART
but,CONJ
LP,N
aithe,X
appudu,X
pro,N
congress,N
anaaru,X
"""",PUNC
,
mahesh,N
fans,N
ki,N
chat,V
chesey,ADJ
time,N
",",PUNC
oopika,N
ledu,N
maximum,ADJ
...,PUNC
all,DET
d,DET
fans,N
are,V
busy,ADJ
with,ADP
#1nenokkadine,X
...,PUNC
kavalante,ADJ
activities,N
lo,ADP
ki,N
velli,N
click,V
chey,PART
watching,V
lo,ADJ
1-nenokkadine,X
1st,ADJ
place,N
lo,ADP
untundi,N
epudu,N
....,PUNC
add,V
vasthundi,N
kabatti,CONJ
comment,V
chesa,N
:-p,INTJ
,
bhayya,N
how,ADV
much,ADJ
it,PRON
will,V
collect,V
??,PUNC
,
"""",PUNC
Asalu,N
Oopiri,N
3rd,ADJ
week,N
kadu,N
",",PUNC
2nd,X
week,N
adithe,V
appudu,ADV
chuddam,ADJ
.,PUNC
"""",PUNC
,
@Justvishal,X
naaku,PART
aayanatho,V
antha,N
parichayam,N
ledhule,X
...,PUNC
dont,V
worry,V
...,PUNC
all,DET
d,DET
best,ADJ
:),PUNC
,
"""",PUNC
@ravithejatarak,X
Orey,N
nuvvu,N
asalu,N
buddodi,N
fan,N
oh,PART
kado,N
kuda,N
teliyatla,N
",",PUNC
Idchi,N
tante,N
adiki,N
5th,ADJ
place,N
know,V
da,DET
doubt,N
eh,PART
!,PUNC
Then,ADV
gey,V
"""",PUNC
,
"""",PUNC
#Sarainodu,X
Song,N
leak,N
google,N
ki,X
kuda,X
telidu,X
"""""",PUNC
looks,V
like,ADP
its,N
hoax,ADV
"""""""",PUNC
,
@admin,X
:,PUNC
prabhas,N
",",PUNC
rana,N
",",PUNC
anushka,N
ni,N
oka,N
range,N
lo,ADP
chupettadu,N
.,PUNC
1st,ADJ
half,N
love,N
scenes,N
nd,CONJ
manohari,N
",",PUNC
pachabottu,ADJ
songs,N
story,N
ni,N
side,N
ki,N
petteshi,N
bore,V
kottinchinayi,N
!,PUNC
rest,N
is,V
best,ADJ
!,PUNC
,
Raja,N
cinema,N
music,N
keka,PART
asalu,N
.....,PUNC
Climax,N
lo,ADP
venky,N
acting,V
keku,PART
keka,PART
,
why,ADV
kattappa,N
killed,V
bahubali,N
????,PUNC
:p,INTJ
,
6,PUNC
.,PUNC
Ram,N
Charan's,N
Orange,N
,
@kostha_bidda,X
wt,PRON
a,DET
idea,N
sir,N
jiiii,X
...,PUNC
Great,ADJ
nuvvu,PRON
asalu,N
,
@vennelakishore,X
n,CONJ
Dnt,V
noe,V
wether,V
da,DET
rest,N
of,ADP
da,DET
cast,N
is,V
on,ADP
Twitter,N
or,CONJ
nt,ADV
bt,CONJ
big,ADJ
hug,N
2,PUNC
u,PRON
guys,N
frm,ADP
my,DET
side,N
.,PUNC
asalu,N
okalani,N
minchi,N
okaru,N
#kshanam,X
,
teaser,N
rakamunde,N
how,ADV
antey,V
em,PRON
chepatam,V
wait,V
and,CONJ
see,V
pawan,N
mania,N
,
Maa,DET
@purijagan,X
eppudu,PRON
correct,ADJ
a,DET
cheptadu,V
...,PUNC
guns,N
undali,V
kalyan,N
ki,ADP
story,N
cheppalante,V
,
T'wood,N
-,PUNC
we,PRON
have,V
craze,N
in,ADP
maldova,N
,
itla,X
matladthe,X
casevestha,X
;/,PUNC
:p,INTJ
,
@Samanthaprabhu2,X
sam,N
eppudu,X
cinema,N
,
"""",PUNC
Asalu,X
a,DET
power,N
""",""",PUNC
style,N
""",""",PUNC
mannerism,N
unmatchable,X
anthe,X
#SardaarGabbarSingh,X
Making,V
video,N
https://,X
youtu.be/53T8cDk5260,X
"""",PUNC
,
@kostha_bidda,X
2,PUNC
day's,N
nuchi,N
naaku,N
reply,V
cheyyatem,ADJ
ledhu,N
pic.twitter.com/ePHlWIJqkJ,X
,
eraaaa,PRON
Abhishek,N
office,N
ki,ADP
eppudu,PRON
vastunav,V
?,PUNC
28,PUNC
shows,V
prove,V
chestaam,V
.,PUNC
ippude,ADP
raa,PRON
.,PUNC
6,PUNC
months,N
aagi,V
vachhi,V
#Fake,X
ani,N
edchaku,V
@ShekarNews,X
,
I,PRON
think,V
70cr,X
...,PUNC
colect,V
chestndi,N
,
@idlebrainjeevi,X
Cinema,N
vachinate,X
telidu,X
aapude,X
success,N
meet,V
aa,X
,
Mahesh,N
babu,X
:,PUNC
That's,N
simple,ADJ
my,DET
wife,N
Namrata,N
!,PUNC
"""",PUNC
,
@Gowtham4ever4u,X
Naaku,N
ayithe,N
avg,N
ga,N
vundhi,N
,
"""",PUNC
@shashunk,X
cant,V
wait,V
bro,N
",",PUNC
seriously,ADV
!...,PUNC
inthaki,X
ee,N
Sensation,N
enti,N
asalu,N
?,PUNC
"""",PUNC
,
@pratyusha,X
u,PRON
know,V
wed,N
and,CONJ
Thursday,N
holidays,N
naaku,X
,
Nuvemaina,N
popular,ADJ
website,N
admin,N
ah,PART
.,PUNC
,
"""",PUNC
@Aswin_xyz,X
chi,X
...,PUNC
daridram,PART
ga,N
undi,N
..,PUNC
worst,ADJ
short,ADJ
film,N
ever,ADV
in,ADP
the,DET
history,N
..,PUNC
aadu,X
OA,N
",",PUNC
diniki,N
asalu,N
action,N
raadu,N
..,PUNC
saripoindi,N
poooo,N
"""",PUNC
,
average,ADJ
anta,N
ga,N
:/,PUNC
,
@ahiteja666,X
aa,DET
1,PUNC
Ela,N
ecchav,N
Asalu,N
cheppu,N
..,PUNC
Me,PRON
and,CONJ
@_Surya007,X
wants,V
to,ADP
know,V
em,PRON
nacchindi,N
baa,X
heroine,N
kuda,ADP
rod,N
ye,PRON
ga,N
,
@tharungstars,X
Chaalaa,PART
..,PUNC
Mainly,ADV
ee,N
song,N
...,PUNC
Gem,N
asalu,N
Enni,X
sarlu,X
repeat,V
esina,N
takkuve,N
..,PUNC
Nithya,N
menen,N
voice,N
,
#Chakravakam,X
Part,N
3,PUNC
Release,N
Eppudu,N
,
"""",PUNC
Maree,N
devotional,ADJ
ga,N
kaakunda,N
..,PUNC
shivudi,N
paatalu,N
ante,N
naaku,X
gurthochevi,X
",",PUNC
ishtamainavi,ADJ
1,PUNC
.,PUNC
sadasivasanyaasi,X
2,PUNC
.,PUNC
shivudi,X
aana,N
3,PUNC
.,PUNC
bharathavedamuna,X
"""",PUNC
,
@wasimakram_pspk,X
naaku,PRON
perugu,N
istam,V
undadhu,V
,
tollywood,N
lo,ADP
lo,ADP
brothers,N
remake,V
chestunnara,V
??,PUNC
cheste,V
evaru,DET
heroes,N
,
@IamPadmaSri,X
naaku,X
bayam,X
vesthundhi,X
...,PUNC
aah,X
next,ADP
talvar,N
choosa,X
...,PUNC
gaja,X
start,V
,
Hahaha,PART
ccl,N
ki,N
asalina,N
meaning,V
bale,N
define,N
chesavu,N
GA,N
@nandi_harika,X
simply,ADV
super,ADJ
asalu,N
...,PUNC
=D,INTJ
:),PUNC
same,ADJ
here,ADV
ccl,N
lover,N
<3,PUNC
,
@MSKumar143,X
asalu,N
Telugu,N
cinema,N
abimani,N
Ki,ADP
reply,V
icharu,V
Adhi,PRON
gamanincha,V
prardhana,N
@deepakposa,X
,
Favourite,ADJ
Malayalam,N
movie,N
?,PUNC
"""",PUNC
,
@ghk2015,X
malli,N
vacchava,N
?,PUNC
Nenu,N
velthe,N
kada,N
asalu,N
!,PUNC
Dantlo,DET
torture,N
em,PRON
undi,N
?,PUNC
,
Jalsa,N
appudu,N
pre-release,N
publicity,N
peaksss,N
asalu,N
..,PUNC
,
Worst,ADJ
mve,N
....,PUNC
predictable,ADV
screenplay,N
,
@Nameisakshay,X
Yes,PART
.,PUNC
Asalu,X
mental,N
ekkinchadu,X
ah,PART
movie,N
.,PUNC
Bad,ADJ
luck,N
,
Yes,PART
...,PUNC
its,N
true,ADJ
...,PUNC
Bt,CONJ
1,PUNC
thing,N
to,ADP
understand,V
is,V
...,PUNC
his,DET
debut,N
was,V
most,ADV
awaited,V
...,PUNC
so,ADV
alantappudu,ADV
positive,ADJ
reviews,N
pedthe,V
tappu,N
ledu,N
kada,X
;),PUNC
,
->,PUNC
Madhubala's,X
acting,V
""",""",PUNC
,
@ThisIsDSP,X
exact,ADJ
gaa,N
telidu,N
kaani,N
nuvvu,N
mana,N
@PawanKalyan,X
tho,ADV
paadinchna,ADJ
bit,N
song,N
matram,N
kummesavani,N
talk,V
anna,N
waiting,V
#SardarGabbarSingh,X
,
Happy,ADJ
fr,ADP
him,PRON
...,PUNC
as,ADP
i,PRON
expected,V
ee,X
yr,N
n,CONJ
fans,N
dhi,X
...,PUNC
Nxt,N
mnth,N
tarak,N
tarvatha,N
nbk,X
..,PUNC
Njoy,N
n,CONJ
fans,N
..,PUNC
maku,X
elago,N
e,X
yr,N
pawan,N
charan,N
bommalu,N
levu,V
,
Asalu,N
ela,PRON
ra,N
ila,PRON
next,ADJ
heroine,N
lekunda,N
hit,V
kodithene,V
manaki,PRON
competion,N
antava,N
?,PUNC
https://,X
twitter.com/SuperstarFann/,X
status/708904836624818177,N
,
"""",PUNC
Asalu,N
aa,N
Pk,N
ki,N
em,PRON
English,N
vasyadira,N
",",PUNC
National,N
interview,N
ovbadaniki,N
#PSPKInterview,X
"""",PUNC
,
@cherryreddy14,X
Naaku,X
vachina,X
info,N
prakaram,X
..,PUNC
#Oopiri,X
will,V
be,V
the,DET
best,ADJ
in,ADP
comparision,N
.,PUNC
i,PRON
know,V
Shirdi,N
Sai,N
also,ADV
masterpiece,N
in,ADP
Nag,N
career,N
bro,N
:),PUNC
,
Aaww,PART
..,PUNC
selfie,N
.,PUNC
Ento,PRON
nenu,PRON
#Chiru,X
@Pawankalyan,X
tho,ADP
selfie,N
teeskunnantha,V
happy,ADJ
ga,ADP
feel,V
aypothunna,V
Soon,ADV
lovely,ADJ
pic.twitter.com/mp53SEyENT,X
,
https://,X
youtu.be/hNqwBTCslMw,X
Super,N
asalu,N
,
Prashanth,N
theater,N
",",PUNC
secunderabad,N
,
->,PUNC
Pacy,ADJ
Firsthalf,PRON
and,CONJ
Good,ADJ
Climax,N
,
@RC_Devotees,X
Nuvu,PRON
Nijam,N
ga,ADP
Ram,N
charan,N
fan,N
vena,V
Naaku,PRON
doubt,N
ga,X
vundi,V
charan,N
ki,ADP
own,ADJ
fans,N
leru,V
ani,X
nuvve,PRON
publicity,N
chestunnav,V
Lafoot,N
ga,X
dobbeyi,V
,
@SnehithaM5,X
believe,V
in,ADP
Mahesh,N
asalu,N
ha,PART
heroines,N
ne,X
teskoru,X
big,ADJ
stars,N
Ni,N
pick,V
cheskuntaru,PRON
@Bharath_7kumar,X
,
ekkado,PRON
langerhouse,N
lo,ADP
theatre,N
khaliga,N
untey,V
egurtunnaru,V
enti,PRON
ra,ADP
pichi,N
pulkas,V
mee,PRON
hero,N
mve,N
show,N
asalu,N
padinda,V
,
Naaku,N
rendu,N
istama,N
https://,X
twitter.com/Keerthii_Angel,X
/status/705439039634202624,N
,
Enduku,PRON
trend,N
avthundo,V
evariki,PUNC
telidu,V
#Baahubali,X
trending,V
from,ADP
13hours,N
!!!,PUNC
pic.twitter.com/C4nuamqhc8,X
,
@rudy_124,X
haha,PART
..,PUNC
Chaala,N
saarlu,N
naaku,PRON
idhe,PRON
question,N
osthundi,V
konni,PUNC
tweets,N
ki,ADP
.,PUNC
,
->,PUNC
Mahesh,N
Babu's,N
',PUNC
1,PUNC
',PUNC
man,N
Show,N
,
"""",PUNC
@alwayscharan4u,X
hahaha,PART
..,PUNC
interesting,ADJ
",",PUNC
72,PUNC
virgins,V
concept,N
is,V
crazy,ADJ
asalu,X
"""",PUNC
,
M3,X
',PUNC
Btech,N
4,PUNC
years,N
lo,ADP
Nannu,PART
eppudu,PRON
Ventade,N
Subject,N
..,PUNC
Hope,V
It,PRON
Clears,V
Tommorow,N
#JNTU,X
,
@ram_aduri,X
yea,PART
.,PUNC
Superb,ADJ
asalu,N
.,PUNC
Entha,N
respect,V
tho,ADV
talked,V
.,PUNC
Ma,X
amma,N
shocked,V
.,PUNC
,
Mivi,PRON
asalu,N
shows,V
ea,X
veyyaledu,V
ra,X
ante,PRON
...,PUNC
Mivi,PRON
houseful,N
avvaledu,V
ani,X
edustarenti,V
ra,X
,
Are,V
admin,N
extralu,N
unte,N
ne,N
fb,N
lo,N
pettuko,N
all,DET
fans,N
page,N
lo,ADP
kadu,N
,
"""",PUNC
@IamIVK,X
Naresh,N
combo,N
lo,ADP
ne,PRON
chala,PUNC
Manchi,ADJ
movies,N
unnayi,V
",",PUNC
tarvatha,ADP
Rajendra,N
Prasad,N
tho,ADV
.,PUNC
naresh,N
mvs,N
lo,ADP
songs,N
untayi,X
Asalu,ADP
super,ADJ
.,PUNC
"""",PUNC
,
@rudy_124,X
haha,PART
..,PUNC
Chaala,X
saarlu,X
naaku,X
idhe,X
question,N
osthundi,X
konni,X
tweets,N
ki,X
.,PUNC
,
@shasha1495,X
@deepu4mb,X
@Raj_4Prince,X
sare,X
le,X
kani,N
movie,N
Ki,N
eppudu,N
veldam,N
,
@IamIVK,X
Asalu,N
enni,N
Manchi,ADJ
movies,N
unnayi,X
Sami,N
Jandhyala,N
vi,ADP
ayithe,N
..,PUNC
Super,ADJ
director,N
..,PUNC
,
Power,N
Power,N
PowerStar,X
#SardaarGabbarSingh,X
asalu,ADJ
festival,N
start,V
aindi,N
ammaaa,N
!,PUNC
Raasko,N
ra,N
sambaaaaa,N
https://,X
youtu.be/53T8cDk5260,X
,
20rs,N
300,PUNC
ki,N
ammutunnaru,N
vizag,N
lo,N
what,PRON
a,DET
craze,N
it's,N
a,DET
shankar,N
sir,N
magic,ADJ
,
