token,label
years,N
the,DT
cutest,J
guy,N
ever,R
I,PRP
had,V
this,PRP
obsessive,J
crush,N
on,PSP
you,PRP
for,PSP
years,N
and,CC
fantasized,V
about,PSP
you,PRP
a,DT
lot,DT
I,PRP
just,J
have,V
the,DT
guts,N
to,PRT
tell,V
you,PRP
or,CC
ask,V
you,PRP
out,PRT
Your,DT
Secret,J
Admirer,N
forever,R
,
Fouriers,J
stalkers,N
Only,R
in,PSP
IIT,N
,
hoping,V
this,PRP
is,V
a,DT
chick,N
also,R
Stalker,N
FTW,PRT
yo,PRT
,
ab,R
to,PRT
bata,V
deti,V
yr,PRT
apna,PRP
naam,N
usko,PRP
,
I,PRP
have,V
a,DT
hunch,N
that,PRP
this,PRP
might,V
be,V
a,DT
baby,N
,
,
Shantanu,N
Sathe,N
,
I,PRP
once,R
stole,V
a,DT
laptop,N
and,CC
sold,V
it,PRP
online,J
Bought,V
a,DT
lot,DT
of,PSP
goodies,N
that,PRP
month,N
not,PRT
sorry,J
,
Dear,J
fellow,N
iitian,J
please,R
contact,V
me,PRP
That,DT
laptop,N
had,V
lots,N
of,PSP
important,J
stuff,N
I,PRP
can,V
understand,V
ur,PRP
problem,N
and,CC
even,R
if,PSP
u,PRP
are,PSP
not,PRT
i,PRP
am,V
sorry,J
that,PRP
I,PRP
post,N
a,DT
reward,N
kind,N
of,PSP
thing,N
that,PRP
day,V
My,DT
data,N
could,V
have,V
been,V
saved,V
if,PSP
i,PRP
had,V
done,V
that,PRP
I,PRP
will,V
do,V
no,PRT
harm,V
to,PRT
u,PRP
I,PRP
will,V
repurchase,V
that,PRP
laptop,N
from,PSP
the,DT
store,N
u,PRP
sold,V
it,PRP
to,PRT
Now,R
as,PSP
u,PRP
have,V
got,V
the,DT
goodies,N
u,PRP
wanted,V
please,R
do,V
this,PRP
favour,N
to,PRT
me,PRP
as,PSP
a,DT
fellow,N
campusite,N
please,R
,
chutiye,PRT
hai,V
,
of,PSP
us,PRP
get,V
kicks,N
when,R
we,PRP
run,N
in,PSP
camo,J
pants,N
while,PSP
listening,V
to,PRT
a,DT
particular,J
soundtrack,N
we,PRP
like,R
on,PSP
loop,N
been,V
caught,V
by,PSP
guards,N
twice,R
had,V
tough,J
time,N
explaining,V
why,R
we,PRP
were,V
half,N
naked,J
sunning,V
around,PSP
screaming,V
Hannah,N
Selena,N
It,PRP
may,PSP
seem,V
idiotic,J
but,CC
we,PRP
get,V
an,DT
amazing,J
adrenaline,N
rush,N
doing,V
this,PRP
I,PRP
guess,V
it,PRP
is,V
that,PRP
awesome,J
background,J
music,N
,
a,DT
Sophie,N
My,DT
roomie,N
colorfully,R
talks,V
in,PSP
his,PRP
sleep,V
uttering,V
gems,N
like,R
Moti,J
aaj,R
tu,PRP
chudegi,V
mera,PRP
lund,N
bhaya,V
kya,PRP
tujhe,PRP
usually,R
followed,V
by,PSP
lusty,R
moaning,N
and,CC
the,DT
occassional,N
lecherous,J
scream,N
Nosises,N
of,PSP
the,DT
sort,X
have,V
been,V
heard,V
time,N
and,CC
again,R
in,PSP
our,DT
wing,N
So,PSP
one,SYM
time,N
a,DT
few,J
of,PSP
us,PRP
decided,V
to,PRT
reply,V
to,PRT
each,PRP
on,PSP
of,PSP
his,PRP
in,PSP
a,DT
voice,N
Disaster,N
Our,PRP
responses,N
aroused,V
him,PRP
so,R
much,J
more,SYM
that,PRP
the,DT
shithead,J
grabbed,V
his,PRP
crotch,N
a,DT
few,J
times,N
and,CC
then,R
pulled,V
his,PRP
wang,N
right,R
out,PRT
and,CC
started,V
beating,V
his,PRP
monkey,N
And,CC
we,PRP
just,J
watched,V
like,R
chootiyas,N
,
poop,V
,
To,PRT
a,DT
certain,J
someone,N
named,V
Xxxxxxa,N
Xxxi,N
in,PSP
M,PRP
Sc,N
Chem,N
You,PRP
ran,V
the,DT
biggest,J
love,V
triangles,N
quadrilaterals,N
polygons,N
ever,R
Hats,N
off,PRT
,
good,J
job,N
for,PSP
this,PRP
person,N
,
ha,PRT
ha,PRT
ha,PRT
ultimate,J
confession,N
,
mutual,J
masterbation,N
for,PSP
win,N
,
I,PRP
think,V
he,V
just,J
wants,V
to,PRT
discharge,V
some,DT
sort,X
of,PSP
bodily,J
fluid,N
in,PSP
your,DT
presence,N
And,CC
seem,V
to,PRT
be,V
in,PSP
your,DT
opinion,N
IMHO,PRT
what,PRP
it,PRP
boils,V
down,R
to,PRT
,
he,V
Cries,V
hahaha,PRT
Live,V
Him,PRP
be,V
my,DT
GF,N
,
He,V
cries,V
and,CC
cries,V
and,CC
cries,V
becoz,PSP
u,PRP
wnt,V
let,V
him,PRP
do,V
it,PRP
Did,V
you,PRP
say,PSP
you,PRP
were,V
seeing,V
a,DT
,
I,PRP
made,V
a,DT
big,J
mistake,N
signing,V
up,PRT
for,PSP
an,DT
internship,N
This,PRP
is,V
what,PRP
happens,V
when,R
you,PRP
join,V
a,DT
giveup,J
internship,N
just,J
for,PSP
money,N
They,PRP
fuck,PRT
you,PRP
each,PRP
and,CC
every,SYM
day,V
and,CC
when,R
your,DT
stamina,N
is,V
over,PSP
they,PRP
ask,V
you,PRP
why,R
you,PRP
have,V
the,DT
capability,N
to,PRT
get,V
fucked,V
further,R
since,PSP
you,PRP
are,PSP
an,DT
IITian,N
And,CC
then,R
they,PRP
fire,N
you,PRP
with,PSP
placement,N
penalty,N
points,N
and,CC
fine,J
I,PRP
even,R
know,V
such,J
things,N
happen,V
So,PSP
just,J
a,DT
piece,N
of,PSP
advice,N
sign,V
any,DT
damn,J
internship,N
offer,N
if,PSP
you,PRP
know,V
you,PRP
like,R
it,PRP
then,R
a,DT
sidey,J
project,N
is,V
the,DT
best,J
thing,N
to,PRT
do,V
If,PSP
anyone,N
knows,V
to,PRT
check,V
placement,N
penalty,N
points,N
please,R
comment,V
,
Bhavesh,N
Gore,N
,
We,PRP
have,V
instituted,V
a,DT
new,J
award,N
for,PSP
the,DT
best,J
rack,N
at,PSP
IITB,N
This,PRP
undisputed,J
winner,N
is,V
Xxxxxxi,N
Xxxxxxa,N
sorry,J
confessor,N
we,PRP
publish,V
names,N
but,CC
feel,V
free,J
to,PRT
tag,N
whoever,PRP
you,PRP
like,R
,
One,SYM
of,PSP
my,DT
wingmates,N
was,V
a,DT
maha,J
nbdu,N
and,CC
constantly,R
mugging,V
night,N
and,CC
day,V
He,V
even,R
preferred,V
mugging,V
instead,R
of,PSP
fapping,V
to,PRT
porn,N
The,DT
wing,N
decided,V
to,PRT
act,V
decisively,R
to,PRT
end,V
this,PRP
incorrigible,J
menace,N
One,SYM
day,V
during,CC
midsems,N
this,PRP
inhuman,J
muggu,N
started,V
complaining,V
of,PSP
a,DT
headache,N
as,PSP
he,V
had,V
been,V
mugging,V
for,PSP
hours,N
straight,R
and,CC
was,V
upset,J
that,PRP
he,V
keep,V
mugging,V
This,PRP
was,V
the,DT
opportune,J
moment,N
we,PRP
had,V
been,V
waiting,V
for,PSP
I,PRP
quickly,R
substituted,V
isabgol,N
laxative,N
into,PSP
a,DT
Multi,J
Vitamin,J
formula,N
capsule,N
bottle,N
and,CC
told,V
him,PRP
this,PRP
will,V
keep,V
him,PRP
alert,N
throughout,PSP
the,DT
night,N
and,CC
he,V
should,V
take,V
tablets,N
every,SYM
hour,N
The,DT
chootiya,J
kept,V
taking,V
isabgol,N
throughout,PSP
the,DT
night,N
and,CC
next,R
morning,N
he,V
had,V
to,PRT
bunk,V
the,DT
midsems,N
because,PSP
he,V
was,V
stuck,V
in,PSP
the,DT
bog,N
jetting,V
it,PRP
all,DT
out,PRT
,
M2K,X
In,PSP
the,DT
winter,N
of,PSP
I,PRP
came,V
up,PRT
with,PSP
a,DT
brilliant,J
plan,N
My,DT
wingman,N
and,CC
I,PRP
would,V
walk,V
up,PRT
to,PRT
any,DT
random,J
chicks,N
late,J
nights,N
and,CC
tell,V
them,PRP
we,PRP
are,PSP
from,PSP
the,DT
campus,N
security,N
cell,N
squad,N
And,CC
as,PSP
it,PRP
was,V
our,DT
duty,N
to,PRT
ensure,V
the,DT
safety,N
of,PSP
all,DT
outsiders,N
we,PRP
got,V
to,PRT
latch,V
on,PSP
to,PRT
and,CC
hang,V
out,PRT
with,PSP
new,J
chicks,N
almost,R
every,SYM
day,V
of,PSP
MI,N
that,PRP
winter,N
and,CC
we,PRP
got,V
new,J
numbers,N
every,SYM
day,V
of,PSP
MI,N
In,PSP
we,PRP
expanded,V
our,DT
leopard,N
protection,N
service,V
and,CC
we,PRP
started,V
targeting,V
IDC,N
babes,N
at,PSP
that,PRP
time,N
those,DT
were,V
the,DT
only,R
decent,J
quality,N
women,N
around,PSP
and,CC
in,PSP
any,DT
case,N
knew,V
us,PRP
very,R
well,J
And,CC
why,R
did,V
they,PRP
fall,V
for,PSP
this,PRP
We,PRP
had,V
printed,V
fake,J
ID,N
cards,N
with,PSP
on,PSP
them,PRP
,
like,R
,
There,DT
was,V
this,PRP
girl,N
who,PRP
always,R
visited,V
H13,N
to,PRT
meet,V
guys,N
once,R
near,PSP
powai,N
lake,N
she,PRP
told,V
me,PRP
that,PRP
she,PRP
lived,V
with,PSP
guys,N
in,PSP
Delhi,N
for,PSP
a,DT
year,N
but,CC
she,PRP
never,R
did,V
anything,N
with,PSP
them,PRP
and,CC
still,R
know,V
how,R
to,PRT
kiss,V
I,PRP
believe,V
that,PRP
What,PRP
a,DT
bitch,N
Guys,X
beware,V
of,PSP
her,PRP
and,CC
never,R
get,V
sentimental,J
if,PSP
she,PRP
talks,V
to,PRT
you,PRP
I,PRP
think,V
lying,V
,
Sherlock,N
detected,V
,
hmmm,PRT
,
how,R
do,V
u,PRP
know,V
,
I,PRP
clear,V
my,DT
last,J
FF,N
on,PSP
time,N
So,PSP
I,PRP
get,V
any,DT
placement,N
offer,N
This,PRP
seemingly,R
has,V
ruined,V
my,DT
career,N
or,CC
whatever,R
that,PRP
I,PRP
could,V
have,V
had,V
if,PSP
I,PRP
would,V
have,V
done,V
everything,N
on,PSP
time,N
like,R
everyone,PRP
else,J
did,V
Now,R
stuck,V
in,PSP
a,DT
menial,J
job,N
with,PSP
menial,J
pay,PSP
I,PRP
have,V
no,PRT
idea,N
what,PRP
to,PRT
do,V
or,CC
where,R
to,PRT
go,V
or,CC
how,R
to,PRT
make,V
up,PRT
for,PSP
lost,V
time,N
And,CC
now,R
too,R
old,J
to,PRT
start,N
anywhere,R
afresh,R
Serious,J
suggestions,N
required,V
and,CC
not,PRT
follow,V
your,DT
passion,N
and,CC
dreams,N
and,CC
all,DT
suggestions,N
or,CC
help,V
anyone,N
,
message,N
me,PRP
would,V
probably,R
be,V
able,J
to,PRT
help,V
you,PRP
out,PRT
,
Tension,N
mat,PRT
le,V
buddy,N
Just,R
enjoy,V
yourself,PRP
and,CC
remember,V
that,PRP
many,J
of,PSP
the,DT
most,R
successful,J
people,N
failed,J
badly,R
before,PSP
they,PRP
hit,V
their,PRP
peak,N
Steve,N
jobs,N
got,V
fired,V
from,PSP
his,PRP
own,J
company,N
Brad,N
pit,N
used,V
to,PRT
dress,N
up,PRT
as,PSP
a,DT
giant,J
chicken,N
before,PSP
he,V
hit,V
big,J
as,PSP
a,DT
huge,R
hollywood,N
star,N
,
work,N
for,PSP
a,DT
startup,N
or,CC
an,DT
mbA,N
,
open,V
a,DT
start,N
up,PRT
,
Hey,PRT
PM,N
me,PRP
I,PRP
can,V
connect,V
to,PRT
a,DT
relevant,J
contact,V
based,V
on,PSP
your,DT
interests,N
,
btw,PRT
if,PSP
u,PRP
dont,V
have,V
any,DT
experience,V
dont,V
try,V
silly,J
thing,N
like,R
opening,N
startup,N
,
i,PRP
can,V
really,R
help,V
u,PRP
because,PSP
i,PRP
have,V
seen,V
that,PRP
,
one,SYM
door,N
closed,V
many,J
door,N
opened,V
call,V
me,PRP
,
Private,J
message,N
me,PRP
and,CC
I,PRP
can,V
connect,V
you,PRP
to,PRT
someone,N
who,PRP
helped,V
me,PRP
a,DT
lot,DT
,
Admin,N
Note,V
Hello,PRT
everyone,PRP
I,PRP
was,V
unwell,J
for,PSP
a,DT
week,N
but,CC
I,PRP
am,V
back,N
now,R
Please,R
send,V
in,PSP
your,DT
anon,J
confessions,N
to,PRT
,
friends,N
this,PRP
is,V
a,DT
new,J
page,N
for,PSP
confessing,V
all,DT
the,DT
mischiefs,N
you,PRP
done,V
in,PSP
your,DT
engineering,N
some,DT
senti,J
moments,N
some,DT
mental,J
moments,N
some,DT
loving,J
some,DT
fighting,V
moments,N
and,CC
lot,DT
more,SYM
all,DT
things,N
we,PRP
can,V
think,V
of,PSP
can,V
be,V
share,V
here,R
,
kya,PRP
hai,V
beeee,PRP
,
Darpan,N
Malkan,N
Vinay,N
Dubey,N
I,PRP
even,R
read,V
some,DT
serious,J
suggestions,N
regarding,V
the,DT
new,J
MoodI,J
poster,N
being,V
sexist,J
what,PRP
are,PSP
the,DT
view,N
points,N
of,PSP
people,N
behind,CC
the,DT
making,V
of,PSP
that,PRP
poster,N
,
Saksham,N
Jain,N
,
This,PRP
is,V
an,DT
love,V
story,N
I,PRP
was,V
a,DT
simple,J
guy,N
and,CC
never,R
ever,R
thought,V
I,PRP
will,V
fall,V
in,PSP
love,V
or,CC
get,V
addicted,V
to,PRT
a,DT
girl,N
As,PSP
it,PRP
happens,V
a,DT
girl,N
came,V
in,PSP
my,DT
life,N
and,CC
she,PRP
changed,V
me,PRP
completely,R
I,PRP
was,V
totally,R
infatuated,V
with,PSP
her,PRP
and,CC
watched,V
as,PSP
everything,N
around,PSP
me,PRP
including,V
my,DT
personality,N
changed,V
just,J
for,PSP
her,PRP
I,PRP
was,V
obsessing,V
about,PSP
her,PRP
nonstop,R
wanted,V
to,PRT
be,V
there,PRP
with,PSP
her,PRP
for,PSP
her,PRP
everywhere,R
everytime,R
I,PRP
wanted,V
to,PRT
be,V
her,PRP
first,J
last,J
and,CC
only,R
point,N
of,PSP
contact,V
In,PSP
time,N
she,PRP
got,V
into,PSP
another,DT
IIT,N
But,CC
then,R
she,PRP
started,V
meeting,V
other,J
people,N
and,CC
avoiding,R
me,PRP
and,CC
it,PRP
made,V
me,PRP
feel,V
very,R
disturbed,J
Then,R
she,PRP
dropped,V
the,DT
ultimate,J
and,CC
said,V
that,PRP
she,PRP
want,V
this,PRP
relationship,N
and,CC
I,PRP
agreed,V
to,PRT
friendzoned,J
yes,PRT
i,PRP
myself,PRP
Man,N
this,PRP
killed,V
me,PRP
and,CC
affected,V
everything,N
around,PSP
me,PRP
felt,V
like,R
the,DT
world,N
had,V
caved,V
in,PSP
suddenly,R
Obviously,R
it,PRP
affected,V
my,DT
endsems,N
also,R
I,PRP
am,V
able,J
to,PRT
accept,V
if,PSP
she,PRP
gets,V
a,DT
boyfriend,N
but,CC
I,PRP
imagine,V
them,PRP
having,V
sex,N
it,PRP
totally,R
kills,V
me,PRP
I,PRP
really,R
need,N
to,PRT
talk,V
to,PRT
her,PRP
and,CC
be,V
around,PSP
her,PRP
I,PRP
have,V
learned,V
the,DT
hard,J
way,N
to,PRT
live,V
without,PSP
her,PRP
but,CC
being,V
with,PSP
her,PRP
adds,V
great,J
happiness,N
to,PRT
my,DT
life,N
come,V
back,N
if,PSP
you,PRP
have,V
a,DT
boyfriend,N
,
this,PRP
is,V
funny,J
come,V
back,N
if,PSP
you,PRP
dont,V
have,V
a,DT
bf,N
dude,N
you,PRP
need,N
to,PRT
give,V
it,PRP
a,DT
thought,V
that,PRP
why,R
u,PRP
cant,V
imagine,V
them,PRP
having,V
sex,N
,
Yeah,PRT
bro,N
Dont,V
lose,V
hope,N
Believe,V
that,PRP
you,PRP
can,V
fall,V
in,PSP
love,V
again,R
and,CC
with,PSP
a,DT
different,J
persin,N
Once,R
you,PRP
find,V
love,V
again,R
you,PRP
will,V
forget,V
this,PRP
girl,N
,
chutiya,PRT
let,V
her,PRP
be,V
happy,J
,
So,PSP
of,PSP
us,PRP
general,J
loosers,N
were,V
waiting,V
near,PSP
for,PSP
the,DT
tumtum,N
and,CC
we,PRP
got,V
a,DT
clear,V
view,N
of,PSP
big,J
loose,J
mangoes,N
hanging,V
without,PSP
any,DT
support,V
One,SYM
of,PSP
us,PRP
still,R
got,V
very,R
excited,J
and,CC
this,PRP
was,V
visible,J
from,PSP
a,DT
distance,N
duh,PRT
do,V
we,PRP
need,N
to,PRT
explain,V
how,R
So,PSP
our,DT
excited,J
dude,N
somehow,R
concealed,V
his,PRP
pointy,J
arrow,N
and,CC
followed,V
the,DT
mangoes,X
till,PSP
infi,N
corridor,N
we,PRP
even,R
found,V
out,PRT
the,DT
genus,N
species,N
and,CC
name,N
of,PSP
the,DT
tree,N
they,PRP
were,V
hanging,V
from,PSP
but,CC
we,PRP
get,V
a,DT
taste,J
,
That,DT
sounds,N
like,R
a,DT
bad,J
batch,N
of,PSP
marijuana,N
,
haha,PRT
,
H6,X
just,J
got,V
a,DT
new,J
basky,J
court,N
completed,V
a,DT
few,J
days,N
ago,R
Since,PSP
then,R
a,DT
group,N
of,PSP
has,V
been,V
trying,V
to,PRT
score,N
baskets,N
all,DT
day,V
in,PSP
and,CC
day,V
out,PRT
all,DT
in,PSP
vain,X
The,DT
ball,N
hits,V
the,DT
rim,N
or,CC
the,DT
hoop,N
or,CC
the,DT
board,N
and,CC
bounces,V
back,N
at,PSP
them,PRP
as,PSP
if,PSP
it,PRP
were,V
a,DT
boomerang,N
They,PRP
are,PSP
there,PRP
when,R
I,PRP
wake,V
up,PRT
at,PSP
and,CC
when,R
I,PRP
go,V
to,PRT
the,DT
canteen,N
at,PSP
when,R
I,PRP
go,V
for,PSP
tiffin,X
at,PSP
5pm,X
and,CC
when,R
I,PRP
go,V
for,PSP
dinner,N
at,PSP
But,CC
the,DT
basket,N
eludes,V
them,PRP
My,DT
heart,N
goes,V
out,PRT
to,PRT
them,PRP
,
plus,J
i,PRP
have,V
a,DT
heart,N
,
nope,PRT
wake,V
up,PRT
at,PSP
of,PSP
all,DT
things,N
dinner,N
at,PSP
daya,PRT
kardo,N
plus,V
you,PRP
even,R
born,V
when,R
i,PRP
quit,V
tattling,N
,
Rahul,N
Bhat,N
Aap,PRP
ho,V
confessor,N
,
Yeh,PRP
kya,PRP
fart,V
hai,V
,
Sometimes,R
better,J
to,PRT
bunk,V
a,DT
class,N
and,CC
enjoy,V
with,PSP
friends,N
today,N
when,R
I,PRP
look,V
back,N
marks,N
never,R
made,V
me,PRP
laugh,V
but,CC
my,DT
friends,N
and,CC
memories,N
always,R
do,V
,
Marks,N
make,V
me,PRP
laugh,V
I,PRP
look,V
at,PSP
my,DT
marks,N
and,CC
I,PRP
laugh,V
,
Admin,N
Note,V
Sorry,V
guys,N
updated,V
the,DT
page,N
since,PSP
the,DT
past,CC
few,J
days,N
been,V
very,R
sick,J
since,PSP
I,PRP
came,V
to,PRT
India,N
will,V
start,N
posting,V
once,R
I,PRP
get,V
better,J
Ed,N
,
I,PRP
am,V
really,R
thankful,J
to,PRT
guy,N
name,N
KISHORE,N
who,PRP
works,V
in,PSP
Academic,J
Office,N
I,PRP
think,V
most,R
of,PSP
you,PRP
must,V
be,V
aware,N
of,PSP
him,PRP
the,DT
one,SYM
man,N
army,N
the,DT
unsung,J
hero,N
who,PRP
must,V
have,V
helped,V
majority,N
of,PSP
junta,N
around,PSP
here,R
He,V
helped,V
me,PRP
several,SYM
times,N
with,PSP
registration,N
pain,N
Here,R
is,V
someone,N
who,PRP
ignore,V
you,PRP
and,CC
send,V
you,PRP
to,PRT
somebody,PRP
door,N
He,V
knows,V
more,SYM
rules,N
and,CC
regulations,N
then,R
my,DT
FACAD,N
and,CC
HoD,N
combined,V
regarding,V
registrations,N
,
unbelievable,J
is,V
that,PRP
most,R
of,PSP
the,DT
people,N
liking,V
this,PRP
re,V
not,PRT
even,R
from,PSP
IITB,N
,
he,V
is,V
helping,V
us,PRP
all,DT
since,PSP
2nd,SYM
year,N
,
Anuj,N
Sharma,N
,
come,V
on,PSP
people,N
find,V
this,PRP
guy,N
post,N
a,DT
photo,J
here,R
we,PRP
need,N
to,PRT
recognize,V
several,SYM
of,PSP
our,DT
unsung,J
heroes,N
Find,V
him,PRP
on,PSP
FB,N
and,CC
even,R
tag,N
him,PRP
if,PSP
you,PRP
can,V
,
yes,PRT
he,V
is,V
helping,V
many,J
students,N
Anyways,PRT
he,V
suppose,V
to,PRT
know,V
more,SYM
rules,N
and,CC
regulation,N
regarding,V
registration,N
than,PSP
FACAD,N
and,CC
HOD,N
combined,V
,
He,V
is,V
helping,V
me,PRP
out,PRT
since,PSP
2nd,SYM
sem,N
how,R
can,V
i,PRP
forget,V
to,PRT
thank,N
him,PRP
,
Bharat,N
Prabhakar,N
Sai,N
Karthik,N
,
I,PRP
used,V
to,PRT
buy,V
cat,N
toffee,N
regularly,R
before,PSP
I,PRP
came,V
to,PRT
IIT,N
Now,R
I,PRP
despise,V
the,DT
stuff,N
changed,V
my,DT
life,N
,
I,PRP
met,V
my,DT
bf,N
while,PSP
in,PSP
engg,J
college,N
and,CC
we,PRP
dated,V
for,PSP
almost,R
years,N
Now,R
a,DT
matki,N
in,PSP
IITB,N
and,CC
he,V
is,V
doing,V
his,PRP
masters,N
in,PSP
some,DT
other,J
college,N
as,PSP
he,V
able,J
to,PRT
crack,V
GATE,N
We,PRP
meet,V
as,PSP
often,CC
and,CC
after,PSP
coming,V
to,PRT
IITB,N
I,PRP
feel,V
even,R
a,DT
2nd,SYM
yearite,J
undergrad,N
has,V
superior,J
intellect,N
and,CC
losing,V
respect,N
for,PSP
him,PRP
Truth,N
be,V
told,V
actually,R
attracted,V
to,PRT
a,DT
cool,J
Matka,J
dude,N
in,PSP
my,DT
class,N
and,CC
I,PRP
really,R
need,N
to,PRT
find,V
a,DT
way,N
to,PRT
break,V
up,PRT
with,PSP
my,DT
bf,N
Any,DT
suggestions,N
,
Ya,CC
just,J
do,V
it,PRP
And,CC
I,PRP
hope,V
this,PRP
guy,N
do,V
the,DT
same,J
with,PSP
you,PRP
after,PSP
years,N
when,R
he,V
will,V
find,V
some,DT
one,SYM
smarter,R
than,PSP
you,PRP
in,PSP
his,PRP
workplace,N
,
cuz,PSP
what,PRP
women,N
like,R
to,PRT
do,V
,
Bitches,N
are,PSP
so,R
evil,J
,
sleep,V
with,PSP
matka,N
confess,V
to,PRT
ur,PRP
bf,N
instead,R
of,PSP
conf,J
pages,N
and,CC
ur,PRP
done,V
,
How,R
immature,J
bitch,N
grw,V
up,PRT
,
say,PSP
truth,N
ur,PRP
bf,N
,
Seek,V
out,PRT
the,DT
local,J
Chanakya,N
,
tell,V
him,PRP
u,PRP
got,V
screwed,V
while,PSP
being,V
drunk,J
and,CC
leave,V
the,DT
rest,N
to,PRT
him,PRP
,
you,PRP
should,V
do,V
like,R
that,PRP
,
tell,V
the,DT
truth,N
,
,
to,PRT
confesser,N
brace,V
ur,PRP
self,N
cheat,V
on,PSP
bf,N
sleep,V
with,PSP
matka,N
comments,N
are,PSP
coming,V
,
I,PRP
studied,V
at,PSP
PACE,N
and,CC
we,PRP
were,V
taught,V
by,PSP
this,PRP
vernacular,J
genius,N
who,PRP
said,V
that,PRP
he,V
taught,V
Priyank,N
and,CC
that,PRP
he,V
was,V
his,PRP
favorite,N
Then,R
he,V
started,V
talking,V
about,PSP
how,R
Priyanks,N
are,PSP
used,V
to,PRT
remove,V
caffeine,N
from,PSP
coffee,N
beans,N
And,CC
everybody,PRP
is,V
being,V
really,R
dumb,J
and,CC
thinking,V
that,PRP
suddenly,R
all,DT
lost,V
their,PRP
hearing,V
senses,N
After,PSP
some,DT
time,N
he,V
draws,V
those,DT
structure,N
on,PSP
the,DT
board,N
It,PRP
turns,V
out,PRT
he,V
was,V
talking,V
about,PSP
freons,X
,
Priyank,N
,
Once,R
upon,PSP
a,DT
time,N
there,PRP
was,V
a,DT
crooked,J
GS,N
who,PRP
did,V
not,PRT
notify,V
students,N
about,PSP
an,DT
exchange,J
program,N
so,R
that,PRP
he,V
could,V
send,V
of,PSP
his,PRP
friends,N
for,PSP
the,DT
same,J
,
Holy,J
Crap,N
,
years,N
ago,R
a,DT
girl,N
met,V
an,DT
IITian,N
and,CC
they,PRP
started,V
going,V
out,PRT
They,PRP
then,R
broke,V
up,PRT
because,PSP
of,PSP
stupid,J
problems,N
The,DT
probability,N
of,PSP
you,PRP
reading,V
this,PRP
is,V
virtually,R
nil,N
but,CC
I,PRP
do,V
wish,V
we,PRP
had,V
never,R
broken,V
up,PRT
I,PRP
know,V
still,R
single,SYM
but,CC
I,PRP
been,V
able,J
to,PRT
tell,V
you,PRP
my,DT
real,J
feelings,N
If,PSP
somehow,R
you,PRP
magically,R
see,V
this,PRP
and,CC
msg,V
me,PRP
I,PRP
know,V
the,DT
universe,N
is,V
giving,V
me,PRP
a,DT
sign,V
that,PRP
we,PRP
should,V
be,V
together,R
again,R
,
And,CC
then,R
the,DT
universe,N
,
True,J
love,V
is,V
the,DT
most,R
tuffest,J
thg,N
as,PSP
like,R
to,PRT
get,V
a,DT
job,N
of,PSP
choice,N
So,PSP
dont,V
loose,V
it,PRP
due,V
to,PRT
any,DT
stupid,J
ego,N
or,CC
unexplainable,J
feelings,N
or,CC
misunderstandings,N
If,PSP
u,PRP
r,V
so,R
sure,J
she,PRP
is,V
single,SYM
yet,R
go,V
urself,PRP
search,N
her,PRP
anyhow,R
clear,V
the,DT
differences,N
get,V
her,PRP
back,N
as,PSP
the,DT
lucmist,J
charm,N
ever,R
I,PRP
wish,V
u,PRP
a,DT
ultimate,J
very,R
good,J
luck,N
all,DT
thd,DT
very,R
best,J
god,N
bless,V
,
Now,R
I,PRP
know,V
why,R
u,PRP
guys,N
broke,V
up,PRT
Yaar,N
ki,PSP
bandi,N
ko,PSP
Theory,N
of,PSP
kya,PRP
Ghantaa,N
chamkega,V
,
Man,N
up,PRT
and,CC
move,V
on,PSP
,
Admin,N
Note,V
In,PSP
a,DT
plane,N
on,PSP
the,DT
way,N
to,PRT
Bombay,N
after,PSP
a,DT
few,J
years,N
gonna,V
be,V
walking,V
around,PSP
aimlessly,R
sometime,R
in,PSP
the,DT
next,R
couple,N
of,PSP
days,N
,
Its,PRP
been,V
nearly,R
years,N
out,PRT
of,PSP
IITB,N
Everytime,R
I,PRP
run,N
through,CC
content,N
on,PSP
coursera,N
OCW,N
and,CC
other,J
open,V
educational,J
platforms,N
I,PRP
feel,V
regret,V
Why,R
I,PRP
never,R
really,R
learned,V
anything,N
at,PSP
IIT,N
Reason,N
Me,PSP
Profs,N
Environment,N
Culture,N
Education,N
at,PSP
IIT,N
was,V
a,DT
breeze,N
for,PSP
me,PRP
I,PRP
studied,V
on,PSP
the,DT
last,J
day,V
and,CC
was,V
placed,V
in,PSP
the,DT
top,J
easily,R
I,PRP
knew,V
I,PRP
would,V
never,R
do,V
Jobs,N
were,V
cool,J
man,N
IITB,N
was,V
a,DT
stamp,N
and,CC
it,PRP
When,R
you,PRP
see,V
the,DT
lecturers,N
at,PSP
the,DT
top,J
US,N
you,PRP
quake,V
with,PSP
intellectual,J
fervor,N
In,PSP
you,PRP
despise,V
them,PRP
The,DT
end,V
result,N
I,PRP
got,V
my,DT
job,N
am,V
a,DT
manager,N
at,PSP
an,DT
MNC,N
but,CC
I,PRP
have,V
never,R
had,V
a,DT
real,J
college,N
education,N
The,DT
purpose,N
of,PSP
a,DT
real,J
education,N
is,V
to,PRT
change,N
the,DT
last,J
years,N
HAVE,V
changed,V
me,PRP
read,V
up,PRT
on,PSP
western,J
and,CC
eastern,J
philosophy,N
met,V
and,CC
lived,V
with,PSP
people,N
who,PRP
were,V
humble,J
and,CC
brilliant,J
traveled,V
failed,J
and,CC
succeeded,V
alone,J
What,PRP
is,V
the,DT
take,V
away,R
a,DT
