token,label
feeling,EN
express,EN
chesa,TE
..,EN
ee,TE
teda,TE
kuda,TE
telidu,TE
niku,TE
sukumar,UNI
movie,EN
em,EN
ardamiyi,TE
sachindo,TE
maree,EN
kikiki,UNI
,
great,EN
camera,EN
work,EN
,
Every,EN
year,EN
chesthav,TE
ga,UNI
:v,UNI
"""",UNI
,
The,EN
truth,EN
has,EN
been,EN
spoken,EN
:),UNI
,
XXX,EN
Ante,EN
#SunnyLeon,UNI
Fans,EN
Aa,UNI
....,EN
:p,UNI
:p,UNI
,
salute,EN
to,EN
real,EN
heroes,EN
.......,EN
desam,TE
kosam,TE
pranalu,TE
ichina,TE
real,EN
heroes,EN
pics,EN
pettu,TE
bhayya,TE
.....,EN
,
@MyPage763,UNI
ippudu,TE
naaku,TE
occhindi,TE
bro,EN
:-),UNI
,
Niti,UNI
fans,EN
new,EN
logic,EN
Every,EN
new,EN
cess,UNI
is,EN
linked,EN
to,EN
gst,UNI
....,EN
abbailu,TE
asalu,TE
gujju,UNI
emina,TE
undha,TE
ledha,TE
pure,EN
bhajana,TE
,
"""",UNI
@vignan2,UNI
Indian,EN
sir,EN
",",UNI
aayanaki,TE
India,EN
",",UNI
Indians,EN
tise,TE
cinema,EN
lu,TE
aina,TE
asalu,TE
ekkavu,TE
..,EN
epudu,TE
Korea,EN
",",UNI
hong,EN
Kong,EN
",",UNI
Japan,EN
cinema,EN
le,TE
chustharu,TE
@deepakposa,UNI
"""",UNI
,
@anilchay,UNI
ninna,TE
nenu,TE
vesina,TE
tweet,EN
ki,TE
rpl,EN
ledu,TE
Nizam,UNI
nunchi,TE
n,EN
fans,EN
lera,TE
asalu,TE
:-D,UNI
,
@ncbn,UNI
manam,TE
sakshi,EN
paper,EN
meeda,TE
legal,EN
ga,UNI
enduku,TE
vellakudadu,TE
?,UNI
asalu,TE
vatiki,UNI
manam,TE
respond,EN
avvakunte,TE
better,EN
,
@steja502970,UNI
Adi,EN
ne,UNI
number,EN
emo,UNI
Eros,EN
vallu,TE
release,EN
chesaru,TE
ah,EN
deal,EN
evariki,TE
telidu,UNI
.,EN
Its,EN
for,EN
65cr,UNI
@rajakotha8,UNI
@anoop59884552,UNI
@AndhraBoxOffice,UNI
,
Jagan,TE
get,EN
ready,EN
..,EN
u,EN
bitch,EN
,
Dheena**a,UNI
emanna,TE
comedy,EN
ah,EN
asalu,TE
https://,UNI
twitter.com/htTweets/statu,UNI
s/705971125507923970,UNI
,
Review,EN
pettalsndi,TE
bro,EN
...,EN
story,EN
aa,UNI
pettesav,TE
...,EN
anyways,EN
tarak,UNI
Rock,EN
chesinanduku,TE
santhosam,TE
..,EN
#Maheshfan,UNI
,
@Sudheer_tweets,UNI
true,EN
bro,EN
horrible,EN
asalu,TE
@annayyaabhimani,UNI
@kostha_bidda,UNI
,
Idhi,TE
meeru,TE
vijay,UNI
fans,EN
ni,TE
troll,EN
cheselanti,TE
undhi,TE
!!,UNI
Coz,EN
they,EN
are,EN
the,EN
one,EN
to,EN
find,EN
these,EN
cities,EN
where,EN
jilla,TE
is,EN
running,EN
house,EN
full,EN
and,EN
has,EN
made,EN
300,EN
croes,EN
dawww,UNI
,
Mother,EN
Teresa,EN
birth,EN
place,EN
ekkado,TE
kuda,TE
telidu,TE
mana,TE
lady,EN
MLA's,UNI
ki,TE
,
need,EN
hd,UNI
pic,EN
bhayyaa,TE
..,EN
:-D,UNI
B-),UNI
,
@RC_Devotees,UNI
nuv,UNI
Eppudu,TE
aa,UNI
Copy+,UNI
Paste,EN
tweet,EN
nduku,TE
vestavu,EN
.,EN
@sardaarofficial,UNI
@ThisIsDSP,UNI
,
eeee,UNI
Buttler,EN
gadu,TE
Available,EN
untado,TE
ledo,EN
telidu,UNI
adee,TE
minus,EN
,
@MadhuriS11,UNI
Burra,TE
takkuva,TE
dialogue,EN
adhi,TE
....,EN
Movie,EN
chusaaraa,TE
...,EN
asalu,TE
enti,TE
aa,UNI
stupid,EN
concept,EN
???,UNI
,
@RaoKavitha,UNI
many,EN
more,EN
happy,EN
returns,EN
of,EN
the,EN
day,EN
akka,TE
sai,UNI
baba,UNI
blessings,EN
tho,EN
eppudu,TE
happy,EN
ga,UNI
vundalani,TE
korukuntunanu,TE
,
@bkrsatish,UNI
sathenna,TE
we,EN
want,EN
exclusive,EN
news,EN
..,EN
Audio,EN
eppudu,TE
ekkada,TE
?,UNI
Mahasivartri,UNI
ki,UNI
posters,EN
emaina,UNI
?,UNI
@bphaneendra,UNI
,
"""",UNI
Sir,EN
@PawanKalyan,UNI
ji,UNI
"""""",UNI
#SardarGabbarSingh,UNI
eppudu,TE
release,EN
aavtundi,TE
?,UNI
"""""""",UNI
,
Kewww,UNI
asalu,TE
https://,UNI
twitter.com/Vizagpowerstar,UNI
/status/708660070553354240,EN
,
Mee,TE
jaathi,TE
ni,TE
thenga,UNI
...,EN
Okkadu,TE
aina,TE
crct,UNI
fan,EN
unnada,TE
ra,TE
??,UNI
asalu,TE
meeru,TE
Coverdisc,EN
veyyaleni,TE
mve,UNI
okkati,TE
aina,TE
umda,TE
ra,TE
...,EN
jeevitantam,TE
Cover,EN
discs,EN
eh,EN
,
2)tamanna's,UNI
natural,EN
action,EN
,
@sharrath_marar,UNI
thanks,EN
sir,EN
love,EN
u,EN
annaya,TE
@PawanKalyan,UNI
making,EN
video,EN
super,EN
asalu,TE
#SardaarkoSalaam,UNI
,
Haha,EN
..,EN
super,EN
same,EN
feeling,EN
naaku,TE
kuda,TE
...,EN
https://,UNI
twitter.com/Vizagpowerstar,UNI
/status/708125538708131840,EN
,
@prashantbme,UNI
Lungi,UNI
Episodes,EN
Shoot,EN
Chesaru,TE
:),UNI
but,EN
aa,UNI
poster,EN
anedi,TE
telidu,UNI
,
->,UNI
Opening,EN
scenes,EN
of,EN
Raju,UNI
Bhai,UNI
",",UNI
Interval,EN
Bang,EN
&,UNI
climax,EN
,
Ba,EN
Raju,UNI
Colls,EN
ni,UNI
mahesh,UNI
fans,EN
serious,EN
ga,TE
Teskokande,TE
avi,UNI
Fake,EN
30,EN
cr,EN
Ekkadnunche,TE
vastunde,TE
Biscuit,EN
kapote,TE
,
balayya,TE
love,EN
u,EN
,
"""",UNI
Mata,EN
samavwsalaku,UNI
AP,EN
lo,EN
eppudu,TE
demand,EN
.,EN
God,EN
Anil,UNI
Bible,EN
amma,TE
"""""",UNI
Xmas,EN
vallu,TE
meeting,EN
lu,TE
chudandi,TE
..,EN
March,EN
6,EN
kuda,TE
jaffa,TE
galla,TE
meeting,EN
kuda,TE
anthey,TE
"""""""",UNI
,
Meku,TE
remake,EN
cinemalu,TE
teyali,TE
"""",UNI
,
@SunilKubrick,UNI
@kasimsignin,UNI
@MAHESH_MANIA007,UNI
mani,TE
mahesh,UNI
ni,UNI
eppudu,TE
disappoint,EN
cheyyaledu,TE
...,EN
12,EN
films,EN
in,EN
combination,EN
,
bro,EN
!,UNI
okkasari,TE
aa,UNI
frustrated,EN
fan,EN
peru,UNI
chepthava,TE
...?,UNI
,
Hahaha,EN
I,EN
know,EN
that,EN
pain,EN
bro,EN
;-),UNI
,
"""",UNI
1.72,EN
lack,EN
crores,EN
ki,UNI
ganu,TE
already,EN
disburs,UNI
chesina,TE
"""35,000""",UNI
crs,UNI
ki,UNI
utilisation,EN
certificates,EN
submit,EN
chupinchaleda,TE
?,UNI
Asalu,TE
yem,UNI
jaruguthondi,TE
?,UNI
"""",UNI
,
Story,EN
em,EN
ledu,TE
,
"""",UNI
Sent,EN
in,EN
by,EN
a,EN
frustrated,EN
fan,EN
:,UNI
,
@shasha1495,UNI
@kraaaanthi143,UNI
@steja502970,UNI
haha,UNI
100th,EN
day,EN
mahesh,UNI
movies,EN
ki,TE
cinema,EN
eppudu,TE
veyaledhu,TE
only,EN
songs,EN
idhi,TE
epati,TE
nuncho,TE
jaruguthundhi,TE
,
point,EN
no,EN
2-,EN
ee,TE
page,EN
tarak,UNI
fans,EN
oh,EN
",",UNI
mega,EN
fans,EN
oh,EN
inka,TE
ye,EN
fans,EN
nadapadam,TE
ledhu,TE
...,EN
andaru,TE
sensible,EN
tollywood,UNI
fans,EN
kalisi,TE
run,EN
chesthunna,TE
page,EN
:P,UNI
,
avg,EN
mve,UNI
bro,EN
",,",UNI
desent,TE
ga,UNI
undi,TE
:),UNI
,
Akhira,UNI
",",UNI
Aayan,UNI
and,EN
Abhay,UNI
Ram,EN
:D,UNI
"""",UNI
,
1st,EN
class,EN
lo,EN
unnappudu,TE
mukku,TE
cheedukunte,TE
tuduchukotam,TE
telidu,TE
kaani,TE
fan,EN
avvadam,TE
telusu,TE
!,UNI
witness,EN
the,EN
pillathanam,TE
.,EN
pic.twitter.com/nPxxuk2owz,UNI
,
@prince_abhimani,UNI
@deepu4mb,UNI
crct,EN
fig,EN
naaku,TE
kuda,TE
telidu,TE
bro,EN
.,EN
senior,EN
fans,EN
ke,TE
teliyali,TE
.,EN
sbdb,TE
lo,EN
prasad,TE
babu,TE
figs,EN
avi,TE
,
ivanni,TE
new,EN
concept,EN
kaada,TE
?,UNI
"""",UNI
,
negative,EN
reviews,EN
vostunnay,TE
..,EN
#I,UNI
,
Masssss,EN
movie,EN
baagundi,TE
critics,EN
rating,EN
3,EN
undi,TE
,
First,EN
release,EN
eh,EN
silarkku,TE
..,EN
sila,TE
padanga,TE
housefull,EN
aaga,TE
naaku,TE
thallum,UNI
..,EN
edhula,UNI
re,EN
release,EN
spl,UNI
show,EN
10,EN
row,EN
full,EN
ahnaale,TE
periya,TE
vishiyam,EN
,
Asalu,TE
music,EN
director,EN
anevadu,TE
eemem,UNI
chesthu,TE
untaadu,TE
?,UNI
Let's,EN
catch,EN
@Iamkalyankoduri,UNI
garu,UNI
defining,EN
what,EN
he,EN
does,EN
as,EN
a,EN
composer,EN
.,EN
#RadioMirchi,UNI
,
Troll,EN
Tollywood,EN
ur,UNI
posts,EN
r,EN
servin,UNI
as,EN
a,EN
stress,EN
breakers,EN
4,EN
me,EN
in,EN
ma,EN
ofc,UNI
...,EN
great,EN
work,EN
admin,EN
..!!,UNI
,
Hahahha,UNI
@ethnofest9,UNI
super,EN
edit,EN
asalu,TE
..,EN
@PawanKalyan,UNI
katamarayuda,UNI
mashup,EN
https://,UNI
twitter.com/ethnofest9/sta,UNI
tus/704140276516847617,UNI
,
"""",UNI
thammudu,TE
"""""",UNI
gudumba,TE
shankar,UNI
movie,EN
directors,EN
unnaro,TE
poyaro,TE
kuda,TE
evariki,TE
telidu,UNI
ilantivi,TE
common,EN
kalyan,UNI
babu,TE
career,EN
lo,EN
li8,UNI
tiskondi,TE
hit,EN
kodtam,UNI
"""""""",UNI
,
@akhil10193,UNI
yeah,EN
..,EN
horrible,EN
asalu,TE
..,EN
,
@chinmaykrvd,UNI
3lakhs,UNI
for,EN
vizag,UNI
metro,EN
.,EN
nitiaayogi,UNI
report,EN
asalu,TE
ekkada,TE
undhi,TE
...,EN
at,EN
least,EN
we,EN
need,EN
to,EN
look,EN
into,EN
it,EN
,
ee,UNI
3,EN
songs,EN
diffrent,UNI
tunes,EN
bhayya,TE
...,EN
,
TL,EN
lo,EN
Mahesh,UNI
Fans,EN
nd,EN
Prabhas,UNI
Fans,EN
pithre,TE
Veshaluuuu,TE
baboiii,TE
.....,EN
E,EN
pebbi,TE
Gaadini,TE
Chustunteney,TE
chiraaku,TE
naaku,TE
Yuck,EN
Thu,EN
...,EN
,
@roopak999,UNI
indulo,UNI
oo,UNI
song,EN
baaavuntaadi,TE
..,EN
Shortfilm,EN
la,EN
anipininchale,TE
asalu,TE
except,EN
that,EN
climax,EN
rushing,EN
,
Chala,TE
promote,EN
chesav,TE
bro,EN
..,EN
hope,EN
prati,TE
movie,EN
ki,TE
ila,TE
cheyyalani,TE
korukuntunna,TE
..,EN
all,EN
the,EN
best,EN
to,EN
srimantudu,UNI
....,EN
#Tarak_fan,UNI
,
"""",UNI
@iam_prakky,UNI
57k,UNI
na,TE
super,EN
Asalu,TE
ee,TE
roju,TE
match,EN
pettukoni,TE
kuda,TE
""".,""",UNI
"""",UNI
,
hahahahahah,UNI
started,EN
...,EN
antis,EN
me,EN
adupu,TE
teaser,EN
ke,UNI
started,EN
aaa,UNI
kikiki,UNI
lolzzz,UNI
....,EN
edavandiii,TE
me,EN
istammmm,EN
,
@vennelakishore,UNI
n,EN
Dnt,UNI
noe,UNI
wether,EN
da,UNI
rest,EN
of,EN
da,UNI
cast,EN
is,EN
on,EN
Twitter,EN
or,EN
nt,UNI
bt,UNI
big,EN
hug,EN
2,EN
u,EN
guys,EN
frm,UNI
my,EN
side,EN
.,EN
asalu,TE
okalani,TE
minchi,TE
okaru,UNI
#kshanam,UNI
,
"""",UNI
summer,EN
movies,EN
inside,EN
infos,EN
SARDAAR-,UNI
another,EN
cmgr,UNI
and,EN
gudumba,UNI
range,EN
",",UNI
OOPIRI-first,UNI
50cr,UNI
for,EN
nag,EN
",",UNI
nithin,UNI
",",UNI
trivi-hit,EN
",",UNI
BHRAMOTSAVAM-,UNI
telidu,UNI
",",UNI
FAN-bb,EN
"""",UNI
,
"""",UNI
#Sarrainodu,UNI
New,EN
Stills,EN
ey,UNI
time,EN
lo,EN
release,EN
chestaru,TE
cheppandi,TE
",",UNI
asalu,TE
eeroju,UNI
night,EN
Vijayawada,EN
going,EN
.,EN
"""",UNI
,
bro,EN
u,EN
r,EN
ri8,UNI
evaduem,TE
anukuna,TE
gani,TE
kumari,TE
21f,UNI
is,EN
one,EN
of,EN
the,EN
finest,EN
films,EN
<3,UNI
,
@movieezz,UNI
asalu,TE
TL,EN
lo,EN
nee,TE
tarvathe,EN
evaraina,TE
..,EN
:D,UNI
@abhishekreddyR,UNI
,
some,EN
may,EN
lik,EN
some,EN
may,EN
not,EN
...,EN
but,EN
still,EN
rangitharanga,TE
is,EN
awesome,EN
for,EN
most,EN
of,EN
them,EN
,
when,EN
mahesh,UNI
takes,EN
brahmi,UNI
--,UNI
mahesh,UNI
fans,EN
doesnt,EN
agree,EN
d,EN
secnd,EN
hero,EN
is,EN
brahmi,UNI
and,EN
now,EN
they,EN
are,EN
saying,EN
that,EN
brahmi,UNI
is,EN
d,EN
hero,EN
and,EN
brahmi,UNI
lekunda,TE
okka,TE
cinema,EN
kuda,TE
chylera,TE
ra,TE
mi,EN
mohalaki,TE
...,EN
baabu,TE
mundhu,TE
tollywood,EN
situation,EN
chudandi,TE
ra,TE
nayana,TE
..,EN
brahmi,UNI
lenidhe,TE
cinema,EN
ledhu,TE
ippudu,TE
...,EN
ddokudu,UNI
--,UNI
brahmi,UNI
badshah,UNI
--,UNI
brahmi,UNI
:3,UNI
,
Nkp,UNI
&,UNI
hope,EN
sogade,TE
also,EN
:,UNI
-,UNI
,
Pasi,TE
Vadu,TE
Police,EN
ayyadu,TE
..,EN
VALTAIR,UNI
VASU,UNI
ane,TE
criminal,EN
daya,UNI
NI,EN
hyd,UNI
nundi,TE
vizag,UNI
ki,TE
transfer,EN
cheyinchukuntadu,TE
for,EN
upporting,EN
his,EN
illegal,EN
activities,EN
as,EN
he,EN
comes,EN
to,EN
know,EN
that,EN
tarak,UNI
is,EN
the,EN
most,EN
corrupted,EN
police,EN
...,EN
At,EN
the,EN
same,EN
time,EN
kajal,UNI
tho,EN
love,EN
lo,EN
padatam,TE
PR,EN
ki,TE
support,EN
chestu,TE
Untadu,TE
..,EN
at,EN
a,EN
point,EN
of,EN
time,EN
ego,EN
hurt,EN
ayyi,TE
reverse,EN
avtadu,TE
and,EN
again,EN
kalisipotaru,TE
..,EN
Madhurima,TE
enters,EN
..,EN
Madhurima,UNI
enter,EN
ayyaka,TE
thana,TE
valla,TE
Tarak,UNI
corrupted,EN
nundi,TE
dedicated,EN
police,EN
ga,TE
ela,TE
maradu,TE
anede,TE
kadha,TE
..,EN
,
Movie,EN
pi,EN
chala,TE
hopes,EN
pettukoni,TE
vell,TE
frnds,EN
...,EN
but,EN
movie,EN
chala,TE
disapoint,EN
chesindi,TE
.,EN
,
"""",UNI
Rakshasudu,TE
..,EN
different,EN
concept,EN
ki,TE
2.75,EN
,
Ohh,EN
yeaahhhhh,UNI
lapit,UNI
naaku,TE
evvu,TE
...,EN
CardoCarmen,EN
SafeAndSound,EN
,
"""",UNI
@sreeramtej,UNI
@dilittantee,UNI
@Mega_Chiru,UNI
real,EN
facts,EN
eppudu,TE
bayatiki,TE
raavu,TE
""",""",UNI
can't,EN
tell,EN
whether,EN
NTR/CBN,UNI
ryt,UNI
but,EN
LP,EN
aithe,TE
appudu,TE
pro,EN
congress,EN
anaaru,TE
"""",UNI
,
mahesh,UNI
fans,EN
ki,TE
chat,EN
chesey,TE
time,EN
",",UNI
oopika,TE
ledu,TE
maximum,EN
...,EN
all,EN
d,EN
fans,EN
are,EN
busy,EN
with,EN
#1nenokkadine,UNI
...,EN
kavalante,TE
activities,EN
lo,EN
ki,TE
velli,TE
click,EN
chey,TE
watching,EN
lo,EN
1-nenokkadine,TE
1st,EN
place,EN
lo,EN
untundi,TE
epudu,TE
....,EN
add,EN
vasthundi,TE
kabatti,TE
comment,EN
chesa,TE
:-p,UNI
,
bhayya,TE
how,EN
much,EN
it,EN
will,EN
collect,EN
??,UNI
,
"""",UNI
Asalu,TE
Oopiri,TE
3rd,EN
week,EN
kadu,TE
",",UNI
2nd,EN
week,EN
adithe,TE
appudu,TE
chuddam,TE
.,EN
"""",UNI
,
@Justvishal,UNI
naaku,TE
aayanatho,TE
antha,TE
parichayam,TE
ledhule,TE
...,EN
dont,EN
worry,EN
...,EN
all,EN
d,EN
best,EN
:),UNI
,
"""",UNI
@ravithejatarak,UNI
Orey,UNI
nuvvu,UNI
asalu,TE
buddodi,UNI
fan,EN
oh,EN
kado,TE
kuda,TE
teliyatla,TE
",",UNI
Idchi,UNI
tante,TE
adiki,TE
5th,EN
place,EN
know,EN
da,UNI
doubt,EN
eh,EN
!,UNI
Then,EN
gey,UNI
"""",UNI
,
"""",UNI
#Sarainodu,UNI
Song,EN
leak,EN
google,EN
ki,TE
kuda,TE
telidu,TE
"""""",UNI
looks,EN
like,EN
its,EN
hoax,EN
"""""""",UNI
,
@admin,UNI
:,UNI
prabhas,UNI
",",UNI
rana,UNI
",",UNI
anushka,UNI
ni,TE
oka,TE
range,EN
lo,EN
chupettadu,TE
.,EN
1st,EN
half,EN
love,EN
scenes,EN
nd,EN
manohari,UNI
",",UNI
pachabottu,UNI
songs,EN
story,EN
ni,TE
side,EN
ki,TE
petteshi,TE
bore,EN
kottinchinayi,TE
!,UNI
rest,EN
is,EN
best,EN
!,UNI
,
Raja,UNI
cinema,EN
music,EN
keka,TE
asalu,TE
.....,EN
Climax,EN
lo,EN
venky,UNI
acting,EN
keku,TE
keka,TE
,
why,EN
kattappa,TE
killed,EN
bahubali,UNI
????,UNI
:p,UNI
,
6,EN
.,EN
Ram,EN
Charan's,UNI
Orange,EN
,
@kostha_bidda,UNI
wt,EN
a,EN
idea,EN
sir,EN
jiiii,TE
...,EN
Great,EN
nuvvu,TE
asalu,TE
,
@vennelakishore,UNI
n,EN
Dnt,UNI
noe,UNI
wether,EN
da,UNI
rest,EN
of,EN
da,UNI
cast,EN
is,EN
on,EN
Twitter,EN
or,EN
nt,UNI
bt,UNI
big,EN
hug,EN
2,EN
u,EN
guys,EN
frm,UNI
my,EN
side,EN
.,EN
asalu,TE
okalani,TE
minchi,TE
okaru,UNI
#kshanam,UNI
,
teaser,EN
rakamunde,UNI
how,EN
antey,TE
em,EN
chepatam,TE
wait,EN
and,EN
see,EN
pawan,UNI
mania,EN
,
Maa,TE
@purijagan,UNI
eppudu,TE
correct,EN
a,EN
cheptadu,TE
...,EN
guns,EN
undali,TE
kalyan,UNI
ki,TE
story,EN
cheppalante,TE
,
T'wood,UNI
-,UNI
we,EN
have,EN
craze,EN
in,EN
maldova,TE
,
itla,TE
matladthe,TE
casevestha,TE
;/,UNI
:p,UNI
,
@Samanthaprabhu2,UNI
sam,UNI
eppudu,TE
cinema,EN
,
"""",UNI
Asalu,TE
a,EN
power,EN
""",""",UNI
style,EN
""",""",UNI
mannerism,EN
unmatchable,EN
anthe,TE
#SardaarGabbarSingh,UNI
Making,EN
video,EN
https://,UNI
youtu.be/53T8cDk5260,UNI
"""",UNI
,
@kostha_bidda,UNI
2,EN
day's,EN
nuchi,UNI
naaku,TE
reply,EN
cheyyatem,UNI
ledhu,TE
pic.twitter.com/ePHlWIJqkJ,UNI
,
eraaaa,TE
Abhishek,UNI
office,EN
ki,TE
eppudu,TE
vastunav,TE
?,UNI
28,EN
shows,EN
prove,EN
chestaam,TE
.,EN
ippude,TE
raa,TE
.,EN
6,EN
months,EN
aagi,TE
vachhi,TE
#Fake,UNI
ani,TE
edchaku,TE
@ShekarNews,UNI
,
I,EN
think,EN
70cr,UNI
...,EN
colect,EN
chestndi,TE
,
@idlebrainjeevi,UNI
Cinema,EN
vachinate,TE
telidu,TE
aapude,TE
success,EN
meet,EN
aa,UNI
,
Mahesh,TE
babu,TE
:,UNI
That's,EN
simple,EN
my,EN
wife,EN
Namrata,TE
!,UNI
"""",UNI
,
@Gowtham4ever4u,UNI
Naaku,TE
ayithe,TE
avg,EN
ga,UNI
vundhi,TE
,
"""",UNI
@shashunk,UNI
cant,EN
wait,EN
bro,EN
",",UNI
seriously,EN
!...,UNI
inthaki,TE
ee,UNI
Sensation,EN
enti,TE
asalu,TE
?,UNI
"""",UNI
,
@pratyusha,UNI
u,EN
know,EN
wed,EN
and,EN
Thursday,EN
holidays,EN
naaku,TE
,
Nuvemaina,UNI
popular,EN
website,EN
admin,TE
ah,EN
.,EN
,
"""",UNI
@Aswin_xyz,UNI
chi,EN
...,EN
daridram,TE
ga,TE
undi,TE
..,EN
worst,EN
short,EN
film,EN
ever,EN
in,EN
the,EN
history,EN
..,EN
aadu,TE
OA,UNI
",",UNI
diniki,UNI
asalu,TE
action,EN
raadu,TE
..,EN
saripoindi,TE
poooo,TE
"""",UNI
,
average,EN
anta,TE
ga,UNI
:/,UNI
,
@ahiteja666,UNI
aa,UNI
1,EN
Ela,TE
ecchav,TE
Asalu,TE
cheppu,TE
..,EN
Me,EN
and,EN
@_Surya007,UNI
wants,EN
to,EN
know,EN
em,EN
nacchindi,TE
baa,EN
heroine,EN
kuda,TE
rod,EN
ye,EN
ga,TE
,
@tharungstars,UNI
Chaalaa,TE
..,EN
Mainly,EN
ee,UNI
song,EN
...,EN
Gem,EN
asalu,TE
Enni,UNI
sarlu,TE
repeat,EN
esina,TE
takkuve,UNI
..,EN
Nithya,UNI
menen,TE
voice,EN
,
#Chakravakam,UNI
Part,EN
3,EN
Release,EN
Eppudu,TE
,
"""",UNI
Maree,EN
devotional,EN
ga,UNI
kaakunda,TE
..,EN
shivudi,EN
paatalu,TE
ante,EN
naaku,TE
gurthochevi,TE
",",UNI
ishtamainavi,UNI
1,EN
.,EN
sadasivasanyaasi,EN
2,EN
.,EN
shivudi,EN
aana,UNI
3,EN
.,EN
bharathavedamuna,TE
"""",UNI
,
@wasimakram_pspk,UNI
naaku,TE
perugu,TE
istam,TE
undadhu,TE
,
tollywood,UNI
lo,EN
lo,EN
brothers,EN
remake,EN
chestunnara,TE
??,UNI
cheste,TE
evaru,TE
heroes,EN
,
@IamPadmaSri,UNI
naaku,TE
bayam,TE
vesthundhi,TE
...,EN
aah,TE
next,EN
talvar,UNI
choosa,TE
...,EN
gaja,TE
start,EN
,
Hahaha,UNI
ccl,UNI
ki,UNI
asalina,TE
meaning,EN
bale,EN
define,EN
chesavu,TE
GA,EN
@nandi_harika,UNI
simply,EN
super,EN
asalu,TE
...,EN
=D,UNI
:),UNI
same,EN
here,EN
ccl,UNI
lover,EN
<3,UNI
,
@MSKumar143,UNI
asalu,TE
Telugu,EN
cinema,EN
abimani,TE
Ki,EN
reply,EN
icharu,TE
Adhi,TE
gamanincha,TE
prardhana,TE
@deepakposa,UNI
,
Favourite,UNI
Malayalam,EN
movie,EN
?,UNI
"""",UNI
,
@ghk2015,UNI
malli,TE
vacchava,UNI
?,UNI
Nenu,TE
velthe,EN
kada,TE
asalu,TE
!,UNI
Dantlo,TE
torture,EN
em,EN
undi,TE
?,UNI
,
Jalsa,EN
appudu,TE
pre-release,EN
publicity,EN
peaksss,UNI
asalu,TE
..,EN
,
Worst,EN
mve,UNI
....,EN
predictable,EN
screenplay,EN
,
@Nameisakshay,UNI
Yes,EN
.,EN
Asalu,TE
mental,EN
ekkinchadu,TE
ah,EN
movie,EN
.,EN
Bad,EN
luck,EN
,
Yes,EN
...,EN
its,EN
true,EN
...,EN
Bt,EN
1,EN
thing,EN
to,EN
understand,EN
is,EN
...,EN
his,EN
debut,EN
was,EN
most,EN
awaited,EN
...,EN
so,EN
alantappudu,TE
positive,EN
reviews,EN
pedthe,EN
tappu,TE
ledu,TE
kada,TE
;),UNI
,
->,UNI
Madhubala's,TE
acting,EN
""",""",UNI
,
@ThisIsDSP,UNI
exact,EN
gaa,UNI
telidu,UNI
kaani,TE
nuvvu,UNI
mana,TE
@PawanKalyan,UNI
tho,EN
paadinchna,TE
bit,EN
song,EN
matram,TE
kummesavani,TE
talk,EN
anna,TE
waiting,EN
#SardarGabbarSingh,UNI
,
Happy,EN
fr,EN
him,EN
...,EN
as,EN
i,EN
expected,EN
ee,TE
yr,EN
n,EN
fans,EN
dhi,TE
...,EN
Nxt,EN
mnth,EN
tarak,UNI
tarvatha,TE
nbk,TE
..,EN
Njoy,EN
n,EN
fans,EN
..,EN
maku,TE
elago,TE
e,EN
yr,EN
pawan,UNI
charan,UNI
bommalu,TE
levu,TE
,
Asalu,TE
ela,TE
ra,TE
ila,TE
next,EN
heroine,EN
lekunda,TE
hit,EN
kodithene,TE
manaki,TE
competion,EN
antava,TE
?,UNI
https://,UNI
twitter.com/SuperstarFann/,UNI
status/708904836624818177,UNI
,
"""",UNI
Asalu,TE
aa,UNI
Pk,EN
ki,UNI
em,EN
English,EN
vasyadira,UNI
",",UNI
National,EN
interview,EN
ovbadaniki,TE
#PSPKInterview,UNI
"""",UNI
,
@cherryreddy14,UNI
Naaku,TE
vachina,TE
info,EN
prakaram,TE
..,EN
#Oopiri,UNI
will,EN
be,EN
the,EN
best,EN
in,EN
comparision,EN
.,EN
i,EN
know,EN
Shirdi,UNI
Sai,UNI
also,EN
masterpiece,EN
in,EN
Nag,EN
career,EN
bro,EN
:),UNI
,
Aaww,EN
..,EN
selfie,EN
.,EN
Ento,TE
nenu,TE
#Chiru,UNI
@Pawankalyan,UNI
tho,EN
selfie,EN
teeskunnantha,TE
happy,EN
ga,TE
feel,EN
aypothunna,TE
Soon,EN
lovely,EN
pic.twitter.com/mp53SEyENT,UNI
,
https://,UNI
youtu.be/hNqwBTCslMw,UNI
Super,EN
asalu,TE
,
Prashanth,TE
theater,EN
",",UNI
secunderabad,UNI
,
->,UNI
Pacy,EN
Firsthalf,EN
and,EN
Good,EN
Climax,EN
,
@RC_Devotees,UNI
Nuvu,TE
Nijam,TE
ga,TE
Ram,EN
charan,UNI
fan,EN
vena,TE
Naaku,TE
doubt,EN
ga,EN
vundi,TE
charan,UNI
ki,TE
own,EN
fans,EN
leru,TE
ani,TE
nuvve,TE
publicity,EN
chestunnav,TE
Lafoot,TE
ga,TE
dobbeyi,TE
,
@SnehithaM5,UNI
believe,EN
in,EN
Mahesh,UNI
asalu,TE
ha,EN
heroines,EN
ne,UNI
teskoru,UNI
big,EN
stars,EN
Ni,EN
pick,EN
cheskuntaru,TE
@Bharath_7kumar,UNI
,
ekkado,TE
langerhouse,UNI
lo,EN
theatre,EN
khaliga,TE
untey,TE
egurtunnaru,TE
enti,TE
ra,TE
pichi,TE
pulkas,TE
mee,TE
hero,EN
mve,TE
show,EN
asalu,TE
padinda,TE
,
