token,label
What,PRP
a,DT
loss,N
,
Mera,G_N
bhaiðŸ˜˜ðŸ˜˜,G_N
,
Litch,N
nahi,N
hai,V
,
Ohhh,G_PRT
,
Bahut,SYM
Badiya,J
Sarita,N
ji,PRT
kaise,PRP
hai,V
aap,PRP
Pl,R
meet,V
my,DT
younger,J
sister,N
Pragya,N
a,DT
GEM,J
and,CC
a,DT
GENIUS,J
,
km,G_PRP
bol,G_N
,
Hell,PRT
ya,CC
,
Actually,R
all,DT
those,DT
r,V
mere,PRP
excuses,N
No,J
one,SYM
dumps,V
anyone,N
unless,PSP
already,R
found,V
someone,N
better,J
just,J
trying,V
to,PRT
hide,V
the,DT
fact,N
that,PRP
she,PRP
was,V
on,PSP
U,PRP
Samjhaa,V
bitwaa,N
Doosri,PRP
pakad,V
ley,V
,
aa,PSP
ja,G_N
mom,G_N
se,PSP
b,G_V
mil,G_N
liyu,G_N
,
So,PSP
true,J
,
and,CC
yet,R
you,PRP
mind,N
when,R
they,PRP
like,R
your,DT
confession,N
do,V
you,PRP
,
sirf,G_N
pooja,G_N
aayegi,G_N
wo,G_V
b,G_V
hr,G_N
function,G_N
mei,G_N
,
Chalo,G_V
to,PSP
Jada,G_N
tension,G_N
na,G_PRT
lo,$
,
bye,G_V
,
be,V
ready,J
to,PSP
get,V
fired,V
,
Woww,PRT
Oye,PRT
balle,PRT
balle,PRT
u,PRP
soo,R
much,J
for,PSP
ur,PRP
Love,V
u,PRP
tera,PRP
hi,PRT
,
ka,PRT
of,PSP
the,DT
jointly,R
ko,PSP
dena,V
chahiye,V
,
ni,G_PRT
chahiye,G_N
,
KO,PSP
Something,PRP
seriously,R
wrong,J
with,PSP
,
Tamilla,G_N
,
If,PSP
you,PRP
have,V
a,DT
clue,N
know,V
who,PRP
this,J
guy,N
is,DT
tell,V
us,PRP
we,PRP
have,V
been,V
trying,V
to,CC
find,V
out,R
too,R
,
sonu,N
bhai,N
sach,N
bhot,J
khushi,N
ho,V
rahi,N
hai,V
Bobby,X
bhi,N
bhot,N
khush,N
huaa,N
bhai,N
love,V
you,PRP
misssssssssssssss,V
youuuuu,N
miss,V
you,PRP
na,N
,
Kai's,G_N
ho,G_V
,
DHONI,N
SIRF,R
IPL,N
MEIN,PSP
SHER,N
BANO,V
AAP,PRP
IDIOT,J
,
The,DT
way,N
pak,N
players,N
are,V
playing,V
all,DT
i,PSP
wudsay,PRP
is,V
Kabhi,N
kabhi,N
chillar,N
bhi,N
kaam,N
ke,PRP
hote,V
hai,V
,
kamal,N
bhai,N
Aaj,R
to,PSP
poonam,N
pandey,N
cha,V
gayi,V
hai,V
hole,J
credit,N
goes,V
to,PSP
u,PRP
,
jo,PRP
Kaam,J
nahi,N
hota,V
choortay,N
nahi,N
hai,V
Jaab,CC
taak,V
koi,PRP
kick,V
naa,N
Maray,N
Today,N
he,PRP
got,V
his,DT
kick,N
from,PSP
Qandeel,N
Wadaaaaaaa,N
Superhero,N
,
IITB,N
guys,N
why,R
you,PRP
use,V
deodorant,N
why,R
you,PRP
brush,V
your,PRP
teeth,N
why,R
you,PRP
spell,V
check,V
why,R
you,PRP
stop,V
pinging,V
random,J
girls,N
on,PSP
FB,N
and,PSP
whyowhyowhy,R
you,PRP
just,R
dress,V
normal,J
After,PSP
all,DT
this,J
complain,V
ki,PSP
bandi,J
nahi,N
milti,N
,
Actually,R
this,PRP
was,V
of,PSP
our,DT
illustrious,J
aero,N
seniors,N
before,PSP
you,PRP
guys,N
joined,V
the,DT
wing,N
,
Di,G_N
,
Very,R
true,J
dude,N
lets,N
form,N
a,DT
group,N
,
Luk,V
again,R
outt,PSP
oye,V
khush,J
krta,V
,
Its,PRP
a,DT
gr8,J
opportunity,N
Take,V
a,DT
more,SYM
off,PRT
from,PSP
work,N
and,CC
go,V
random,J
places,N
Not,R
touristy,J
destinations,N
But,CC
quaint,J
tucked,V
away,R
patches,N
of,PSP
paradise,N
make,V
U,PRP
realize,V
how,R
beautiful,J
the,DT
world,N
is,V
and,CC
how,R
Foopid,V
your,DT
ex,N
is,V
,
Aho,G_J
aho,G_PRT
,
kyu,G_PRP
,
I,G_PRP
mean,G_V
chl,G_J
rest,G_N
kr,G_PRP
le,G_V
,
Array,PRT
yar,N
hans,N
kar,V
dil,N
na,PRT
jalao,N
abhi,R
sara,SYM
din,N
office,N
main,PSP
bhi,PRP
kaam,N
karna,N
hay,V
,
i,PRP
think,V
i,PRP
shoud,V
stop,V
going,V
for,PSP
swimming,V
now,R
,
suna,G_N
,
ko,PSP
ek,SYM
*,X
Chalo,V
Kisi,PRP
Ki,PRT
to,PRT
chamki,J
,
You,PRP
should,V
have,V
taken,V
a,DT
naked,J
or,CC
half,N
naked,J
pic,N
of,PSP
him,PRP
and,CC
share,V
it,PRP
on,PSP
his,PRP
fb,N
wall,N
,
btao,G_N
,
heard,V
that,PSP
quote,V
Jinke,N
ghar,N
kaanch,N
ke,PRP
hote,V
hain,V
wo,PSP
dusron,N
pe,PSP
patthar,N
nahi,N
maarte,V
Goes,N
well,R
with,PSP
AK,DT
,
Daaru,N
pi,V
while,PSP
listening,V
to,PRT
vintage,J
melancholic,J
soulful,J
songs,N
process,N
your,DT
grief,N
dont,V
deny,V
it,PRP
or,CC
try,V
to,PRT
bury,V
it,PRP
under,PSP
forced,J
happiness,N
Process,V
it,PRP
completely,R
to,PRT
attain,V
closure,N
then,R
u,PRP
wont,V
HAVE,V
to,PRT
move,V
on,PSP
u,PRP
automatically,R
WILL,V
,
Emp,N
Ally,N
,
Do,V
you,PRP
really,R
need,V
Ye,PRP
se,PSP
nahin,PRT
diya,V
This,DT
we,PRP
are,V
winning,V
,
Are,G_V
mera,G_N
baby,G_N
naraj,G_N
hogya,G_N
,
MacBook,G_N
Air,DT
pro,G_V
,
Bas,G_N
apna,G_N
project,G_N
wrk,G_V
start,G_V
karunga,G_N
,
Sab,G_N
thik,G_N
hi,G_PRT
hai,G_V
,
Phir,G_N
se,G_PRP
aayegi,G_PRP
kya,G_J
bhaiyya,G_N
deal,G_J
,
iit,N
delhi,N
fresher,N
boys,N
iim,N
kozhikode,N
and,CC
iim,N
ahmedabad,N
mba,N
1st,SYM
year,N
boys,N
iiml,N
class,N
boys,N
iimb,N
pgp,N
boys,N
check,V
ur,PRP
message,N
in,PSP
other,J
dont,V
check,V
message,N
in,PSP
inbox,N
check,V
message,N
only,R
in,PSP
other,J
other,J
folder,N
is,V
next,R
to,PRT
inbox,N
folder,N
,
Ha,G_PRT
balam,G_N
,
May,G_V
this,DT
season,G_N
of,PSP
color,G_N
bring,G_V
you,G_PRP
cheer,G_J
and,CC
happiness,G_V
May,G_V
the,DT
colors,G_N
of,PSP
the,DT
Holi,G_N
continues,G_N
to,PSP
illuminate,G_V
your,DT
life,G_N
and,CC
,
to,PSP
aa,DT
ja,G_N
,
RT,R
ZAROORI,N
EILLAN,N
sab,SYM
apnay,N
apnay,N
kaam,N
chorein,N
or,CC
Foran,N
jaky,N
Qandeel,N
baloch,N
ki,PRP
new,J
video,N
dekhein,V
AP,PSP
APNY,PSP
MOOD,N
mey,N
FORI,N
,
Kitna,G_N
aalsi,G_N
bnega,G_N
,
waah,PSP
mohit,N
kya,J
profile,N
pic,N
rakha,N
hai,V
hai,V
,
Nd,G_J
labs,G_V
store,G_N
me,G_PRP
checking,G_V
,
ne,PSP
toss,V
jita,V
Best,J
of,PSP
luck,J
team,J
,
acha,G_J
ye,G_PRP
btaaa,G_N
kmlesh,G_N
bua,G_N
bare,G_N
mei,G_PRP
kya,G_N
tha,G_SYM
,
Seek,V
out,PRT
the,DT
local,J
Chanakya,N
,
waise,G_V
b,G_V
wo,PSP
sc,G_N
or,CC
b,G_V
kafi,G_N
dikt,G_V
thi,G_PRP
to,PSP
acha,G_J
hua,G_V
uski,G_N
shadi,G_N
kahi,G_N
or,CC
ho,DT
rhi,G_N
ghr,G_V
wale,G_N
to,PSP
maar,G_N
hi,G_N
daltei,G_N
mjhe,G_N
,
To,PRT
the,DT
short,J
spectacled,J
Sophie,N
from,PSP
Chem,N
currently,R
managing,V
I,PRP
have,V
this,PRP
major,J
crush,N
on,PSP
you,PRP
and,CC
get,V
you,PRP
off,PRT
my,DT
mind,N
Many,DT
of,PSP
you,PRP
would,V
have,V
guessed,V
who,PRP
this,PRP
confession,N
is,V
about,PSP
,
Sounds,V
fake,J
Dont,V
believe,V
everything,N
you,PRP
read,V
on,PSP
the,DT
internet,N
,
Patiyala,G_N
,
Mithil,N
Kamble,N
,
To,CC
all,DT
of,CC
you,PRP
chootiyas,N
doing,V
M,X
Phil,N
in,CC
HSS,N
your,DT
degrees,N
worth,J
anything,N
You,PRP
should,V
either,PSP
drop,N
out,PSP
of,CC
college,N
and,PSP
become,V
managers,N
at,PSP
most,J
or,PSP
switch,V
to,CC
a,DT
true,J
degree,N
Posted,V
by,PSP
a,DT
DD,N
EE,N
FF,N
guy,N
,
accha,N
hota,V
agar,N
her,DT
day,N
ke,PRP
baad,V
Sunday,N
hota,V
,
RT,R
Qandeel,N
Baloch,N
Afridi,N
ne,PSP
kahin,SYM
ka,N
nae,V
chora,N
Qandeel,X
Baloch,N
strip,N
dance,N
to,PSP
kr,PRP
nae,N
skti,N
Baloch,N
,
If,PSP
one,SYM
lock,N
can,V
be,V
opened,V
by,PSP
many,J
keys,N
called,V
a,DT
shitty,J
lock,N
but,CC
if,PSP
one,SYM
key,PSP
opens,V
many,J
locks,N
called,V
a,DT
MASTER,J
KEY,N
haha,PRT
,
ZAROORI,N
EILLAN,N
sab,SYM
apnay,N
apnay,N
kaam,N
chorein,N
or,CC
Foran,N
jaky,N
Qandeel,N
baloch,N
ki,PRP
new,J
video,N
dekhein,V
AP,PSP
APNY,PSP
MOOD,N
mey,N
FORI,N
TABDEELI,N
DEKHEIN,N
gy,N
,
reðŸ˜†ðŸ˜†ðŸ˜†ðŸ˜†ðŸ˜†ðŸ˜†,G_V
Hi,G_PRP
,
Kya,G_J
sai,G_PRP
hai,G_V
re,G_N
,
Abi,G_N
uthi,G_N
,
Tere,PRP
office,N
me,PSP
koi,PRP
kaam,N
dandha,N
nai,PRT
hai,V
lagta,R
,
Mai,G_N
achhi,G_J
,
Bhai,G_N
Friday,G_N
ki,G_PRP
deal,G_J
mein,G_N
mila,G_N
Kaafi,G_N
sastaa,G_N
,
Kamine,G_N
Haha,G_N
,
Can,V
anyone,N
recommend,V
some,DT
good,J
streaming,N
site,N
to,PSP
watch,V
free,J
movies,N
online,J
,
aaj,R
mohit,J
ko,PSP
de,V
diya,V
ne,PSP
,
tujhe,G_N
apni,G_N
behn,G_N
pr,G_N
bharosa,G_N
na,G_PRT
,
hi,G_PRT
Hindi,G_V
me,G_PRP
translate,G_N
Kara,G_N
lena,G_N
,
like,R
,
Na,G_PRT
na,G_PRT
,
haha,N
koshishh,N
Accha,N
koshish,N
kerti,N
hu,V
,
Behen,G_N
Ni,G_PRP
hoti,G_V
kya,G_J
,
hmmm,G_PRT
,
Marks,N
make,V
me,PRP
laugh,V
I,PRP
look,V
at,PSP
my,DT
marks,N
and,CC
I,PRP
laugh,V
,
you,PRP
will,V
be,V
pride,N
of,PSP
bharath,N
bharath,N
mata,N
ki,PRP
jai,N
,
hmmm,G_PRT
,
jab,PRP
koi,PRP
ladki,N
na,PRT
kehti,V
hai,V
toh,CC
uska,PRP
matlab,N
na,PRT
hi,PRT
hota,V
hai,V
when,R
a,DT
girl,N
says,V
no,PRT
it,PRP
only,R
means,V
no,PRT
,
pls,V
aise,R
hi,N
accha,N
kaam,N
karte,V
raho,V
but,CC
chutiyapa,N
kam,X
karte,N
jaao,N
thoda,N
all,DT
your,DT
chutiyapa,N
washes,V
out,PRT
good,J
work,N
done,V
by,PSP
u,PRP
,
oye,V
nahi,N
mujhe,V
unka,N
food,N
nahi,N
banna,V
mine,N
river,N
rafting,V
Swimming,V
kee,V
hai,V
bahut,N
baar,N
but,CC
I,PRP
made,V
sure,J
vahan,N
allegator,N
na,PRT
ho,N
,
Hahahaha,G_PRT
,
Hitendra,N
Katiyar,N
Saharsha,N
Keshkar,N
Sanket,N
Rathi,N
Akhil,N
Sharma,N
Manish,N
Chalana,N
Bihari,N
Bengali,N
h,PSP
kya,PRP
,
Ashok,N
Kumar,N
Sahoo,N
Here,R
is,V
a,DT
link,V
in,PSP
case,N
you,PRP
are,PSP
not,PRT
above,PSP
plagiarizing,V
,
jesay,R
kachra,J
ko,PSP
mil,V
rahi,V
hain,V
,
Bhai,G_N
,
It,PRP
is,V
good,J
that,PRP
it,PRP
happened,V
now,R
not,PRT
too,R
late,J
,
maaroge,V
sab,PRP
mujhe,PRP
padha,V
padha,V
ke,PSP
bhi,PRT
cheen,V
liya,V
tha,V
badi,J
se,PSP
waapas,J
kara,V
ne,PSP
,
But,CC
Desi,J
gals,N
have,V
Qaatil,J
adaayein,N
which,DT
firang,J
gals,N
lack,V
a,DT
most,R
uniquely,J
beautiful,J
thing,N
but,CC
it,PRP
may,PSP
be,V
lost,V
on,PSP
those,DT
who,PRP
dont,V
have,V
a,DT
fine,J
appreciation,N
for,PSP
such,J
subtleties,N
,
Rishi,N
Sharma,N
AAP,PRP
TO,PSP
DUDE,N
NIKLE,V
,
bdiya,G_N
,
bhai,N
mere,PRP
office,N
me,PSP
receptionist,N
ki,PSP
position,N
khaali,V
hai,V
kuch,SYM
kaam,N
nahi,PRT
to,PRT
lagwa,V
dun,V
naukri,N
,
hmmmm,G_PRT
,
Ranjan,N
Sarkar,N
u,PRP
,
Wese,G_N
mujhe,G_PRP
thik,G_N
lagta,G_N
hai,G_V
,
Back,R
when,R
they,PRP
note,V
down,PRT
visitor,N
info,N
at,PSP
I,PRP
have,V
lived,V
an,DT
entire,J
night,N
and,PSP
half,R
a,DT
day,N
in,CC
a,DT
room,N
slipped,V
out,R
after,PSP
the,DT
morning,N
watchie,X
shift,N
changed,V
,
Nenu,G_N
noru,G_N
moseskonu,G_N
,
mohit,J
n,PSP
fir,R
ek,SYM
ko,PSP
bheji,V
,
Back,R
in,PSP
the,DT
in,PSP
my,DT
2nd,SYM
yr,PRT
1st,SYM
sem,N
we,PRP
put,V
a,DT
spoof,N
ad,N
in,PSP
posing,V
as,PSP
a,DT
modeling,J
agency,N
and,CC
provided,V
a,DT
mobile,N
number,N
and,CC
email,N
address,N
Got,V
emails,N
phone,N
numbers,N
sizzling,J
portfolio,N
photos,N
etc,R
from,PSP
wannabe,J
models,N
and,CC
hotties,N
all,DT
over,PSP
Bombay,N
And,CC
everyone,PRP
always,R
wondered,V
how,R
I,PRP
was,V
never,R
single,SYM
,
Hi,G_PRT
ByeðŸ˜ðŸ˜ðŸ˜,G_N
,
I,PRP
was,V
an,DT
exchange,J
student,N
at,PSP
IITB,N
it,PRP
was,V
an,DT
amazing,J
experience,N
India,N
has,V
so,R
much,R
to,PSP
give,V
many,J
things,N
to,PSP
see,V
And,PSP
everyday,N
there,R
is,V
something,N
new,J
to,PSP
discover,V
But,PSP
I,PRP
was,V
really,R
surprised,V
to,PSP
see,V
that,DT
boys,N
and,PSP
girls,N
either,PSP
mix,N
nor,PSP
understand,V
each,DT
other,J
I,PRP
think,V
girls,N
are,V
just,R
entertainment,N
or,PSP
distraction,V
We,PRP
can,V
be,V
more,J
friends,N
with,PSP
them,PRP
than,PSP
with,PSP
other,J
guys,N
they,PRP
are,V
like,R
us,PRP
Stop,V
objectifying,V
and,PSP
criticizing,V
them,PRP
There,DT
are,V
only,R
few,J
girls,N
in,PSP
IIT,N
You,PRP
should,V
take,V
care,N
of,PSP
them,PRP
and,PSP
learn,V
to,PSP
know,V
them,PRP
better,J
Love,V
IITB,N
,
CONFESS,V
ANONYMOUSLY,R
CONFESS,V
GREAT,J
KEEDAS,X
CONFESS,V
AMAZING,J
ESCAPADES,X
CONFESS,V
DOWN,R
N,CC
DIRTY,J
Submit,V
your,DT
anonymous,J
confessions,N
to,PSP
us,PRP
at,CC
,
namstei,G_N
bol,G_N
diyu,G_SYM
di,PSP
ko,PSP
b,G_V
fufa,G_N
g,G_N
ko,PSP
b,G_V
okkk,G_PRP
,
Karan,N
Bhalla,N
Bharath,N
Jannu,N
Shrenik,N
Shah,N
Siddharth,N
R,N
Shah,N
,
I,PRP
need,N
some,DT
IITian,N
frnds,N
I,PRP
mind,N
boys,N
or,CC
girls,N
If,PSP
interested,J
add,J
me,PRP
at,PSP
this,PRP
email,N
ID,N
,
I,PRP
actually,R
know,V
this,J
guy,N
and,PSP
a,DT
true,J
story,N
in,PSP
fact,N
this,J
guy,N
is,V
M2K,N
but,PSP
for,PSP
some,DT
reason,N
he,PRP
chose,V
not,R
to,PSP
sign,V
his,PRP
name,N
to,PSP
the,DT
post,N
Eddie,V
,
a,DT
thirdie,J
guy,N
sophie,PRP
girl,N
who,PRP
have,V
a,DT
very,R
weird,V
relation,N
They,PRP
like,R
to,PRT
cuddle,V
each,PRP
other,J
do,V
childish,J
things,N
like,R
write,V
Papa,N
I,PRP
luv,V
u,PRP
and,CC
Luv,V
u,PRP
on,PSP
each,PRP
others,J
FB,N
walls,N
Seriously,V
what,PRP
is,V
this,PRP
supposed,J
to,PRT
mean,V
all,DT
for,PSP
LGBT,N
but,CC
this,PRP
takes,V
the,DT
cake,N
Now,R
we,PRP
are,PSP
all,DT
imagining,V
whether,PSP
papa,N
beti,N
are,PSP
doing,V
,
Aaaargh,PRT
this,PRP
is,V
sooo,PRP
eerie,J
used,V
to,PRT
be,V
my,DT
room,N
number,N
For,PSP
a,DT
minute,N
there,PRP
I,PRP
thought,V
something,N
had,V
happened,V
to,PRT
my,DT
room,N
Its,PRP
just,J
plain,J
weird,V
that,PRP
still,R
care,N
after,PSP
all,DT
these,PRP
years,N
,
You,PRP
deserve,V
to,PSP
crap,N
at,PSP
all,DT
bro,N
,
kuch,G_SYM
ni,G_PRT
,
Bdiya,G_N
tu,PSP
bta,G_N
,
baby,G_N
,
Are,G_V
Bhai,G_N
mammi,G_N
pit,G_N
pit,G_N
nahane,G_N
liye,PSP
bheja,G_N
aajðŸ˜…ðŸ˜…ðŸ˜…,G_N
Haha,G_N
Sahi,G_N
kiya,G_N
Tu,PSP
isi,PSP
layk,G_V
h,G_PRT
bhaiðŸ˜…ðŸ˜‰ðŸ˜†ðŸ˜‚,G_N
Is,G_V
bar,G_V
me,G_PRP
to,PSP
aunty,G_N
sath,G_N
huðŸ˜‰ðŸ˜…ðŸ¤“ðŸ˜Ž,G_V
,
Shantanu,N
Sathe,N
,
Didi,G_N
,
H6,X
just,J
got,V
a,DT
new,J
basky,J
court,N
completed,V
a,DT
few,J
days,N
ago,R
Since,PSP
then,R
a,DT
group,N
of,PSP
has,V
been,V
trying,V
to,PRT
score,N
baskets,N
all,DT
day,V
in,PSP
and,CC
day,V
out,PRT
all,DT
in,PSP
vain,X
The,DT
ball,N
hits,V
the,DT
rim,N
or,CC
the,DT
hoop,N
or,CC
the,DT
board,N
and,CC
bounces,V
back,N
at,PSP
them,PRP
as,PSP
if,PSP
it,PRP
were,V
a,DT
boomerang,N
They,PRP
are,PSP
there,PRP
when,R
I,PRP
wake,V
up,PRT
at,PSP
and,CC
when,R
I,PRP
go,V
to,PRT
the,DT
canteen,N
at,PSP
when,R
I,PRP
go,V
for,PSP
tiffin,X
at,PSP
5pm,X
and,CC
when,R
I,PRP
go,V
for,PSP
dinner,N
at,PSP
But,CC
the,DT
basket,N
eludes,V
them,PRP
My,DT
heart,N
goes,V
out,PRT
to,PRT
them,PRP
,
Yeh,PRP
kya,PRP
fart,V
hai,V
,
dost,N
borrow,V
her,PRP
water,N
bottle,N
,
all,DT
the,DT
best,J
rohit,N
bhai,N
y,E
kya,J
banana,N
,
Can,V
someone,N
tell,V
me,PRP
why,R
do,V
Bongs,N
Tams,N
Mallus,N
Gultis,N
and,CC
Kannada,N
junta,N
stay,V
together,R
in,PSP
their,PRP
group,N
rarely,R
socialising,V
with,PSP
anyone,N
outside,CC
who,PRP
share,V
the,DT
same,J
state,N
I,PRP
see,V
Biharis,N
Bhaiyas,N
Rajasthanis,N
Gujjus,N
Punjabis,N
etc,R
mixing,V
and,CC
becoming,V
friends,N
easily,R
with,PSP
each,PRP
other,J
but,CC
rarely,R
a,DT
Bong,N
outside,CC
a,DT
Bongi,J
group,N
Please,R
say,PSP
yeah,PRT
a,DT
Tam,N
I,PRP
have,V
friends,N
Exceptions,N
exist,V
but,CC
they,PRP
are,PSP
really,R
exceptions,N
I,PRP
want,V
I,PRP
want,V
I,PRP
am,V
a,DT
Bong,N
by,PSP
the,DT
way,N
and,CC
an,DT
exception,N
,
iit,N
delhi,N
fresher,N
boys,N
iim,N
kozhikode,N
and,CC
iim,N
ahmedabad,N
mba,N
1st,SYM
year,N
boys,N
iiml,N
class,N
boys,N
iimb,N
pgp,N
boys,N
check,V
ur,PRP
message,N
in,PSP
other,J
dont,V
check,V
message,N
in,PSP
inbox,N
check,V
message,N
only,R
in,PSP
other,J
other,J
folder,N
is,V
next,R
to,PRT
inbox,N
folder,N
,
ne,PSP
toss,V
jita,V
h,V
b,PRT
jitengeee,V
,
toh,CC
seedhe,R
bol,V
de,V
yaar,N
usko,PRP
achha,J
lagega,V
use,V
confess,N
karne,V
ki,PSP
alag,J
hi,PRT
chul,N
machi,V
hoti,V
hain,V
sala,N
,
na,G_PRT
,
ha,PRT
ha,PRT
ha,PRT
ultimate,J
confession,N
,
Bhaiyoooo,R
apnay,N
apnay,N
kaam,N
kerlo,R
history,N
be,V
changed,V
,
WTF,PRT
happened,V
to,PRT
,
dhamki,G_N
mili,G_N
h,G_PRT
use,G_V
,
Avasarama,G_N
dani,G_N
face,G_N
,
abe,N
pyaar,N
andha,N
hota,V
hai,V
aur,CC
waise,R
bhi,N
bihari,N
bihari,N
kam,J
nepali,N
bengali,N
chinki,N
jyada,SYM
lagta,R
hai,V
,
or,CC
wo,G_PRT
maan,G_N
gy,G_N
,
Kejri,N
the,DT
born,V
from,PSP
wrong,V
hole,V
after,PSP
India,N
won,N
Yeh,PRP
to,PSP
Modi,N
ki,PRP
chaal,J
hai,V
ji,N
bechhare,N
bacchon,N
per,PSP
zulm,N
dhaha,N
,
Muje,PRP
dekhne,V
ke,PSP
liye,PSP
time,N
nhi,R
milta,V
hai,V
re,V
Kya,PRP
karu,V
bata,V
biddu,PRT
tu,PRP
bata,V
Office,N
me,PSP
kaam,N
bhi,PRT
hai,V
bole,V
to,PRT
,
Jo,PRP
toss,V
jita,V
wohi,PRP
jitegaaaaa,V
,
are,PSP
kohli,N
pakistani,N
ke,PSP
ball,N
pe,PSP
out,R
nai,PRT
hona,N
tha,V
BC,PRT
sab,SYM
saale,PRT
isi,PRP
khushi,N
me,PSP
patakhe,N
phodne,N
lag,V
jaenge,V
,
sunnna,G_N
,
Thats,PRP
my,DT
boy,N
,
abhi,R
ko,PSP
hai,V
dikhana,V
have,V
,
he,V
is,V
helping,V
us,PRP
all,DT
since,PSP
2nd,SYM
year,N
,
Kya,G_J
haalðŸ˜ðŸ˜,G_V
,
shoib,N
akhtar,N
misbah,N
ky,PSP
khlaf,J
zda,PRT
bhonky,N
na,PRT
khud,PRP
apna,PRP
pta,J
nahe,PRT
jb,PRP
heroin,N
ka,PSP
nasha,N
krta,V
tha,V
ganda,J
,
For,PSP
those,PRP
jo,PRP
abhi,J
tk,CC
preshan,N
hain,V
k,X
Qandeel,N
Bloach,N
wali,PRP
kya,J
story,N
hai,V
To,PSP
ye,PRP
lain,V
,
Yadav,N
bhaiya,N
good,J
pace,N
Bahut,SYM
badiya,J
aisa,R
he,V
gola,N
feko,V
,
Ni,G_J
baitha,G_N
hu,G_V
,
ironically,R
it,PRP
helps,V
,
Ram,G_N
ji,G_N
,
I,PRP
graduated,V
from,PSP
IITB,N
a,DT
couple,N
of,PSP
years,N
ago,R
and,CC
went,V
to,PRT
the,DT
US,N
I,PRP
have,V
still,R
never,R
dated,V
a,DT
desi,J
gal,N
No,J
regrets,N
too,R
much,J
effort,N
for,PSP
virtually,R
no,PRT
return,N
,
i,G_PRP
lv,G_V
gujiyaðŸ˜‹,G_V
,
You,PRP
should,V
have,V
borrowed,V
Vernier,N
from,PSP
the,DT
lab,N
,
Hahaha,G_PRT
,
Di,G_N
il,G_N
try,G_V
mah,DT
best,G_J
,
fake,J
confession,N
,
tu,CC
apna,G_N
kaam,G_N
,
ha,G_PRT
use,G_V
hi,G_PRT
moti,G_N
mt,G_PRP
,
Rajshekhar,N
you,PRP
are,PSP
the,DT
most,R
genuine,J
person,N
I,PRP
ever,R
met,V
Wish,V
you,PRP
were,V
mine,N
the,DT
first,J
time,N
I,PRP
saw,V
you,PRP
I,PRP
fell,V
in,PSP
love,V
with,PSP
you,PRP
want,V
to,PRT
accept,V
it,PRP
though,PSP
Then,R
luckily,R
we,PRP
became,V
friends,N
but,CC
could,V
never,R
tell,V
you,PRP
what,PRP
exactly,R
I,PRP
felt,V
for,PSP
you,PRP
Tried,V
several,SYM
times,N
,
hmmm,G_PRT
,
glti,G_N
se,G_PRP
di,G_V
ko,PSP
b,G_V
yaad,G_N
kr,G_PRP
liya,G_N
kr,G_PRP
,
btaungi,G_N
bhi,G_N
,
tu,PRP
hai,PRT
na,PRT
,
ni,G_PRT
gya,G_N
,
tumko,PRP
shikhar,N
par,PSP
dekh,V
ke,PSP
bahaut,R
khushi,N
hui,V
Congratulations,PRT
,
apko,G_N
itnei,G_N
door,G_N
se,PSP
agayi,G_V
na,G_PRT
,
hmmm,G_PRT
,
Humpe,PRP
ye,PRP
kisne,PRP
hara,J
rang,N
daala,V
khushi,N
ne,PSP
humari,PRP
hme,PRP
maar,V
daala,V
SA,N
team,N
singing,N
right,R
now,R
,
pdai,G_N
kaisi,G_N
chl,G_N
rhi,G_N
,
Milne,G_N
ka,G_N
plan,G_V
banaynge,G_N
,
masle,N
sheher,N
ke,PSP
bade,J
ya,CC
chote,J
hone,V
se,PSP
nahi,PRT
hote,V
hai,V
masle,N
to,PRT
bas,SYM
ho,V
jaate,V
hai,V
,
Papa,N
k,PSP
office,N
k,PSP
saray,N
kaam,N
khud,PRP
hojaen,V
,
cheers,N
,
are,G_V
,
Nai,G_PRT
rona,G_N
,
Hum,PRP
Ne,PSP
Hai,V
Bhi,PRT
Hum,PRP
Hi,PRT
Jitenge,V
watching,V
vs,PSP
,
Well,PRT
to,PRT
folk,N
who,PRP
may,PSP
read,V
this,PRP
please,R
get,V
into,PSP
relationships,N
for,PSP
the,DT
fun,J
of,PSP
it,PRP
It,PRP
comes,V
with,PSP
a,DT
lot,DT
of,PSP
responsibility,N
towards,PSP
the,DT
other,J
person,N
and,CC
unless,PSP
you,PRP
are,PSP
prepared,V
to,PRT
go,V
the,DT
whole,J
mile,N
please,R
indulge,V
in,PSP
it,PRP
,
smjha,G_PRT
,
lol,PRT
no,PRT
not,R
,
hmmmm,G_PRT
,
gf,G_N
bi,G_N
baby,G_N
hoti,G_V
kya,G_N
,
Abhi,G_N
,
Haha,G_PRT
,
That,DT
sounds,N
like,R
a,DT
bad,J
batch,N
of,PSP
marijuana,N
,
once,R
cheat,V
to,PRT
urself,PRP
see,V
the,DT
miracle,N
,
how,R
do,V
u,PRP
know,V
,
RESPECT,N
,
Ye,G_PRP
kya,G_J
bomb,G_N
dikha,G_V
Rahe,G_N
ho,G_V
,
bkchodi,PRT
hai,V
,
I,PRP
you,PRP
Yamini,N
*,X
,
ye,PRP
to,PSP
rakhi,V
sawant,N
se,PRP
bahut,V
aage,N
hain,V
poonam,N
sawant,N
quandeel,X
,
Syd,N
mate,N
why,R
did,V
you,PRP
break,V
up,PRT
with,PSP
Vid,N
I,PRP
know,V
its,DT
none,PRP
of,PSP
my,DT
business,N
but,CC
you,PRP
guys,N
were,V
so,R
in,PSP
